Route,Year,Month,MonthStart,Flights,PrimaryEquipment,DistinctAircraft,FuelBurnKg,AvgFuelBurnKg,AvgDistanceNM,AvgTripTimeSec,AvgTOW_kg,MaxTOW_kg,TotalTOW_kg,AvgFuelPerNM,AvgFuelPerHour
LDB -> VCP,2024,4,2024-04-01,51,E1,3,86096,1688.1568627450981,257.3058823529412,2854.1176470588234,48634.01960784314,67794,2480335,6.559435774686299,2184.2835698627405
LDB -> VCP,2024,5,2024-05-01,95,ATR,3,77093,811.5052631578948,252.80526315789473,3759.157894736842,24629.042105263157,64905,2339759,3.195005346058805,824.0740443817202
LDB -> VCP,2024,6,2024-06-01,105,ATR,2,76174,725.4666666666667,252.30571428571426,3924.0,21720.02857142857,38249,2280603,2.878066600388657,671.8794419355429
LDB -> VCP,2024,7,2024-07-01,95,ATR,2,66006,694.8,248.2157894736842,3779.3684210526317,21618.547368421052,45240,2053762,2.799943957455591,678.31380900743
LDB -> VCP,2024,8,2024-08-01,39,E1,2,66025,1692.948717948718,250.0794871794872,2666.153846153846,44600.51282051282,60139,1739420,6.771982047046502,2289.725581409634
LDB -> VCP,2024,9,2024-09-01,45,E1,2,64942,1443.1555555555556,248.28444444444443,2989.3333333333335,37889.4,45600,1705023,5.818635337696184,1870.457067124768
LDB -> VCP,2024,10,2024-10-01,47,ATR,3,39703,844.7446808510638,246.4340425531915,3708.5106382978724,25258.042553191488,65081,1187128,3.421579200421604,881.2448062252921
LDB -> VCP,2024,11,2024-11-01,50,ATR,2,37858,757.16,244.51,3787.2,22853.34,43574,1142667,3.099411395561032,750.290708214061
LDB -> VCP,2024,12,2024-12-01,62,ATR,3,47877,772.2096774193549,252.95,3815.8064516129034,23580.74193548387,60692,1462006,3.0747935270940747,771.0130981221871
LDB -> VCP,2025,1,2025-01-01,79,ATR,2,55528,702.8860759493671,249.23924050632914,3874.9367088607596,21916.835443037973,60829,1731430,2.8207818115794008,661.1618285911369
LDB -> VCP,2025,2,2025-02-01,63,ATR,2,46710,741.4285714285714,244.18095238095236,3967.6190476190477,21904.11111111111,42568,1379959,3.0326268105833765,678.3149544607219
LDB -> VCP,2025,3,2025-03-01,49,ATR,3,37524,765.795918367347,247.9204081632653,3942.8571428571427,22978.755102040817,59108,1125959,3.076256325349385,713.2719028840886
LDB -> VCP,2025,4,2025-04-01,71,ATR,4,52955,745.8450704225352,246.66197183098592,3731.830985915493,23515.774647887323,64731,1669620,3.0214865988914323,747.9073882791783
LDB -> VCP,2025,5,2025-05-01,65,ATR,3,51167,787.1846153846154,248.16153846153847,3817.846153846154,24555.76923076923,66931,1596125,3.174017801692948,786.640637217283
LDB -> VCP,2025,6,2025-06-01,44,ATR,2,47413,1077.5681818181818,249.37954545454548,3340.909090909091,30193.590909090908,46347,1328518,4.2638976829434005,1281.5874378652627
LDB -> VCP,2025,7,2025-07-01,41,ATR,2,31727,773.829268292683,246.84634146341466,3671.7073170731705,23827.585365853658,45446,976931,3.1200252358005525,801.9867482342725
LDB -> VCP,2025,8,2025-08-01,51,ATR,2,37694,739.0980392156863,245.33529411764707,3755.294117647059,22689.156862745098,41077,1157147,3.009992266657298,727.235071047874
LDB -> VCP,2025,9,2025-09-01,57,ATR,2,46657,818.5438596491229,246.8438596491228,3678.9473684210525,24586.175438596492,46483,1401412,3.312588516138276,856.4483997647869
LDB -> VCP,2025,10,2025-10-01,73,E1,3,114228,1564.7671232876712,251.5205479452055,2820.0,41679.61643835616,53581,3042612,6.203186813058825,2056.86009643164
LDB -> VCP,2025,11,2025-11-01,21,E1,3,35611,1695.7619047619048,258.0,2771.4285714285716,44678.619047619046,54645,938251,6.560505927984819,2226.4866561197787
LEC -> CNF,2024,1,2024-01-01,6,ATR,1,8128,1354.6666666666667,485.0,7490.0,22286.166666666668,22737,133717,2.7933836022481286,651.5181791132599
LEC -> CNF,2024,2,2024-02-01,4,ATR,1,5238,1309.5,496.5,7395.0,21729.5,22923,86918,2.632861153413546,638.061770604874
LEC -> CNF,2024,3,2024-03-01,7,ATR,1,8418,1202.5714285714287,475.2857142857143,7345.714285714285,19895.428571428572,21857,139268,2.528753383572363,589.6898219351975
LEC -> CNF,2024,4,2024-04-01,8,ATR,1,10061,1257.625,475.5,7500.0,20426.375,22020,163411,2.6448431292534593,603.7383814922375
LEC -> CNF,2024,5,2024-05-01,6,ATR,1,7221,1203.5,468.8333333333333,7040.0,20939.166666666668,22481,125635,2.5670967960701123,615.5692151828522
LEC -> CNF,2024,6,2024-06-01,8,ATR,1,9876,1234.5,474.375,7260.0,20864.25,22032,166914,2.602986114176728,612.8538547284014
LEC -> CNF,2024,7,2024-07-01,10,ATR,1,12268,1226.8,469.8,7068.0,21242.3,22909,212423,2.6110540997211378,624.9932907367078
LEC -> CNF,2024,8,2024-08-01,4,ATR,1,5060,1265.0,470.0,7260.0,22006.0,22671,88024,2.691819020320427,627.1664844177146
LEC -> CNF,2024,9,2024-09-01,8,ATR,1,10125,1265.625,475.75,7455.0,20764.0,22464,166112,2.6589837389538467,610.7799106344422
LEC -> CNF,2024,10,2024-10-01,6,ATR,1,7961,1326.8333333333333,483.5,7380.0,21745.0,22598,130470,2.741069442226065,647.5146196026384
LEC -> CNF,2024,11,2024-11-01,6,ATR,1,7923,1320.5,481.1666666666667,7450.0,21376.166666666668,22511,128257,2.7452494803444467,638.1092684364218
LEC -> CNF,2024,12,2024-12-01,8,ATR,1,9667,1208.375,477.0,7237.5,19253.75,19982,154030,2.5323259470707113,600.9657471826124
LEC -> CNF,2025,1,2025-01-01,3,ATR,1,4221,1407.0,485.0,7340.0,22229.333333333332,22540,66688,2.900709420803132,690.4864221988959
LEC -> CNF,2025,2,2025-02-01,1,ATR,1,1272,1272.0,466.0,6960.0,21482.0,21482,21482,2.7296137339055795,657.9310344827586
MAB -> CNF,2024,1,2024-01-01,10,E2,2,41109,4110.9,928.04,8376.0,54890.5,60761,548905,4.430159088434418,1769.1607720723866
MAB -> CNF,2024,2,2024-02-01,15,E2,3,62818,4187.866666666667,937.06,8364.0,54543.13333333333,60425,818147,4.468356317273832,1803.594712273356
MAB -> CNF,2024,3,2024-03-01,12,E2,3,53672,4472.666666666667,929.25,8375.0,54312.166666666664,64202,651746,4.814561908024459,1925.6889214219593
MAB -> CNF,2024,4,2024-04-01,16,E2,2,65437,4089.8125,921.05,8212.5,55413.5625,67179,886617,4.439792815125191,1793.5249215107358
MAB -> CNF,2024,5,2024-05-01,18,E2,3,75608,4200.444444444444,920.0222222222224,8073.333333333333,54268.61111111111,66004,976835,4.565746635668515,1874.3877096834387
MAB -> CNF,2024,6,2024-06-01,20,E2,2,83846,4192.3,919.7299999999999,8121.0,56536.55,68021,1130731,4.558809488270596,1861.8226696540205
MAB -> CNF,2024,7,2024-07-01,23,E2,1,91902,3995.7391304347825,919.8086956521738,8094.782608695652,55078.13043478261,56738,1266797,4.3443416053303014,1777.2482895789444
MAB -> CNF,2024,8,2024-08-01,27,E2,1,107067,3965.4444444444443,917.8,8088.888888888889,54634.59259259259,55642,1475134,4.320610465160219,1764.9967210031148
MAB -> CNF,2024,9,2024-09-01,20,E2,2,82575,4128.75,921.5,8190.0,52414.25,56331,1048285,4.479872626358439,1814.6426473166316
MAB -> CNF,2024,10,2024-10-01,23,E2,3,98760,4293.913043478261,926.5826086956522,8196.521739130434,53605.34782608696,67876,1232923,4.634682567927695,1889.166324971862
MAB -> CNF,2024,11,2024-11-01,23,E2,3,101496,4412.869565217391,922.0304347826087,8366.08695652174,56371.782608695656,67478,1296551,4.783136021811134,1899.9349287546972
MAB -> CNF,2024,12,2024-12-01,26,E2,3,118472,4556.615384615385,934.9192307692308,8552.307692307691,54722.230769230766,68784,1422778,4.876149314647982,1921.0849638185273
MAB -> CNF,2025,1,2025-01-01,25,A320,3,116563,4662.52,930.56,8354.4,59947.0,68078,1498675,5.009212570631499,2011.1380651669983
MAB -> CNF,2025,2,2025-02-01,23,A320,2,109452,4758.782608695652,924.5565217391304,8199.130434782608,63808.52173913043,69015,1467596,5.149110002973609,2093.3160792375375
MAB -> CNF,2025,3,2025-03-01,23,A320,2,106998,4652.086956521739,923.0434782608696,8029.565217391304,63900.913043478264,67633,1469721,5.039655696290135,2087.2829548819172
MAB -> CNF,2025,4,2025-04-01,22,A320,2,102076,4639.818181818182,930.1818181818181,8080.909090909091,63270.681818181816,67352,1391955,4.988494517617777,2071.2931135343624
MAB -> CNF,2025,5,2025-05-01,21,A320,1,97638,4649.428571428572,917.1333333333333,7882.857142857143,64278.76190476191,67629,1349854,5.06910907075364,2123.312266421612
MAB -> CNF,2025,6,2025-06-01,24,A320,1,113697,4737.375,918.275,7937.5,66479.33333333333,67541,1595504,5.158966970393191,2148.655351279737
MAB -> CNF,2025,7,2025-07-01,20,A320,1,94312,4715.6,919.805,7863.0,66573.3,68173,1331466,5.126934496046984,2159.2668702227434
MAB -> CNF,2025,8,2025-08-01,21,A320,2,99225,4725.0,941.852380952381,8328.57142857143,64692.80952380953,69237,1358549,5.014308193118874,2045.7100588763012
MAB -> CNF,2025,9,2025-09-01,25,A320,1,123698,4947.92,935.052,8407.2,66739.6,68569,1668490,5.291231464088327,2120.2569851477924
MAB -> CNF,2025,10,2025-10-01,26,A320,1,124924,4804.7692307692305,934.0346153846154,8273.076923076924,64949.192307692305,68386,1688679,5.142014631113861,2091.8651547953154
MAB -> CNF,2025,11,2025-11-01,8,A320,1,39045,4880.625,921.5375,7995.0,65102.5,68655,520820,5.297536760840611,2200.2517864979022
MAB -> VCP,2024,10,2024-10-01,1,A320,1,4640,4640.0,1105.8,9900.0,52422.0,52422,52422,4.1960571531922595,1687.2727272727273
MAO -> CNF,2024,6,2024-06-01,1,A320,1,7203,7203.0,1424.3,12360.0,68359.0,68359,68359,5.057221091062276,2097.9611650485435
MAO -> CNF,2024,7,2024-07-01,1,A320,1,6656,6656.0,1369.7,10980.0,69385.0,69385,69385,4.859458275534789,2182.2950819672133
MAO -> CNF,2024,8,2024-08-01,22,A320,1,158082,7185.545454545455,1396.0681818181818,11735.454545454546,70004.04545454546,73250,1540089,5.145205478871357,2206.1539492316306
MAO -> CNF,2024,9,2024-09-01,25,A320,2,173878,6955.12,1375.024,11529.6,68337.48,71295,1708437,5.05791447366338,2172.2300429385623
MAO -> CNF,2024,10,2024-10-01,29,A320,1,206478,7119.931034482759,1381.1689655172415,11681.379310344828,69947.55172413793,72820,2028479,5.155176511463719,2194.6819527615858
MAO -> CNF,2024,11,2024-11-01,25,A320,1,179576,7183.04,1366.5279999999998,11865.6,70112.76,72322,1752819,5.260835988443122,2180.057389129145
MAO -> CNF,2024,12,2024-12-01,22,A320,1,162344,7379.272727272727,1391.159090909091,11975.454545454546,71680.27272727272,73555,1576966,5.304243974333556,2217.9679063497083
MAO -> CNF,2025,1,2025-01-01,26,A320,2,184972,7114.307692307692,1395.0384615384614,12062.307692307691,67475.38461538461,71614,1754360,5.100627611316062,2125.5243601258944
MAO -> CNF,2025,2,2025-02-01,22,A320,1,157302,7150.090909090909,1382.2454545454545,11820.0,70012.72727272728,72417,1540280,5.172197905341908,2177.7086511207435
MAO -> CNF,2025,3,2025-03-01,32,A320,2,223569,6986.53125,1388.59375,12091.875,68063.28125,71699,2178025,5.030745549423868,2110.87050331207
MAO -> CNF,2025,4,2025-04-01,24,A320,1,172062,7169.25,1393.1208333333334,11707.5,70286.16666666667,72807,1686868,5.146408441338454,2204.626211939307
MAO -> CNF,2025,5,2025-05-01,25,A320,1,171253,6850.12,1387.412,11395.2,69289.2,72824,1732230,4.937201880173659,2163.5712275216447
MAO -> CNF,2025,6,2025-06-01,28,A320,1,193841,6922.892857142857,1386.6107142857143,11472.857142857143,69770.35714285714,72061,1953570,4.991483237790691,2171.7751589560507
MAO -> CNF,2025,7,2025-07-01,30,A320,3,203075,6769.166666666667,1396.0633333333333,11646.0,68369.56666666667,82733,2051087,4.839573571727843,2126.320245725724
MAO -> CNF,2025,8,2025-08-01,26,A320,3,174619,6716.115384615385,1386.3730769230767,11349.23076923077,67608.38461538461,72473,1757818,4.844391720299521,2132.6045736188557
MAO -> CNF,2025,9,2025-09-01,28,A320,1,201803,7207.25,1395.0285714285715,11745.0,70529.53571428571,72700,1974827,5.165869036055114,2209.507222534679
MAO -> CNF,2025,10,2025-10-01,23,A320,1,164096,7134.608695652174,1389.4130434782608,11697.391304347826,70668.17391304347,72685,1625368,5.135057525423243,2196.418969188672
MAO -> CNF,2025,11,2025-11-01,11,A320,1,81248,7386.181818181818,1398.8636363636363,11710.90909090909,71587.63636363637,74483,787464,5.279545738254405,2271.1587326882704
MAO -> REC,2024,1,2024-01-01,25,A321,1,225335,9013.4,1568.4160000000002,13116.0,80442.88,86803,2011072,5.7455224243202965,2475.2421122586006
MAO -> REC,2024,2,2024-02-01,25,A321,2,223135,8925.4,1556.2120000000002,12854.4,80470.2,88218,2011755,5.735173241648415,2499.785298752806
MAO -> REC,2024,3,2024-03-01,19,A321,2,174327,9175.105263157895,1556.8473684210526,13291.578947368422,79673.8947368421,87608,1513804,5.891701732265866,2485.1161722996017
MAO -> REC,2024,4,2024-04-01,25,A321,2,229109,9164.36,1564.724,13240.8,80219.96,86651,2005499,5.855579418102046,2492.5998833760805
MAO -> REC,2024,5,2024-05-01,30,A321,2,269768,8992.266666666666,1547.6,12766.0,81203.7,88459,2436111,5.810066814860769,2537.139448368862
MAO -> REC,2024,6,2024-06-01,29,A321,1,268260,9250.344827586207,1545.5758620689653,12775.862068965518,83803.79310344828,86644,2430310,5.9847511881083255,2606.954399279678
MAO -> REC,2024,7,2024-07-01,28,A321,2,242951,8676.82142857143,1544.3714285714286,13013.57142857143,77313.14285714286,85871,2164768,5.6185011631807305,2400.368331212023
MAO -> REC,2024,8,2024-08-01,24,A321,2,214519,8938.291666666666,1544.8,13122.5,78835.79166666667,87902,1892059,5.7863382336079106,2453.5502499759586
MAO -> REC,2024,9,2024-09-01,23,A321,2,205224,8922.782608695652,1544.017391304348,12790.434782608696,80847.0,87486,1859481,5.77866842141163,2512.0035399492735
MAO -> REC,2024,10,2024-10-01,36,A321,2,319339,8870.527777777777,1550.2555555555555,12931.666666666666,79567.52777777778,87938,2864431,5.722906284652251,2472.4786954061783
MAO -> REC,2024,11,2024-11-01,22,A321,2,193485,8794.772727272728,1552.3272727272727,13028.181818181818,78672.59090909091,86977,1730797,5.670151899522229,2432.582795046988
MAO -> REC,2024,12,2024-12-01,18,A321,2,167111,9283.944444444445,1554.8833333333334,13060.0,82246.61111111111,86564,1480439,5.970552406867223,2560.5441351441777
MAO -> REC,2025,1,2025-01-01,22,A321,2,199134,9051.545454545454,1558.65,13093.636363636364,79695.63636363637,85273,1753304,5.807669444227779,2489.4477718117164
MAO -> REC,2025,2,2025-02-01,21,A321,1,188367,8969.857142857143,1551.7761904761905,12702.857142857143,81120.76190476191,87183,1703536,5.780456256991955,2543.142469110825
MAO -> REC,2025,3,2025-03-01,24,A321,1,217829,9076.208333333334,1550.7208333333335,12980.0,80496.58333333333,87594,1931918,5.852389717526006,2517.1178477932986
MAO -> REC,2025,4,2025-04-01,13,A321,2,112820,8678.461538461539,1548.1692307692308,13066.153846153846,76473.15384615384,86914,994151,5.60411081126017,2390.1927109399044
MAO -> REC,2025,5,2025-05-01,23,A321,2,203055,8828.478260869566,1551.8434782608697,12717.391304347826,79238.39130434782,85209,1822483,5.687796329751239,2498.471922531251
MAO -> REC,2025,6,2025-06-01,26,A321,2,229001,8807.73076923077,1548.6115384615384,12837.692307692309,79296.07692307692,86865,2061698,5.689775134528805,2473.3519610087515
MAO -> REC,2025,7,2025-07-01,29,A321,2,254703,8782.862068965518,1545.306896551724,12533.793103448275,80533.68965517242,85354,2335477,5.683404142290903,2523.2419080757477
MAO -> REC,2025,8,2025-08-01,29,A321,2,262618,9055.793103448275,1543.8275862068965,12850.344827586207,79971.3448275862,83802,2319169,5.86601470699426,2538.479000096867
MAO -> REC,2025,9,2025-09-01,28,A321,2,246411,8800.392857142857,1547.0892857142858,12685.714285714286,79944.92857142857,86490,2238458,5.688385814824531,2497.782059116323
MAO -> REC,2025,10,2025-10-01,26,A321,2,229011,8808.115384615385,1546.6923076923076,12680.76923076923,79595.76923076923,84794,2069490,5.694977983054563,2501.22016129455
MAO -> REC,2025,11,2025-11-01,9,A321,2,81529,9058.777777777777,1549.5222222222224,13100.0,79836.77777777778,85191,718531,5.844673401409075,2490.4534202613713
MAO -> VCP,2024,1,2024-01-01,90,A320,3,674988,7499.866666666667,1445.5222222222221,12202.0,63391.455555555556,88176,5705231,5.187397540355908,2216.373651644837
MAO -> VCP,2024,2,2024-02-01,90,A320,4,676089,7512.1,1438.338888888889,12222.0,63571.3,88058,5721417,5.2244810122525,2218.346838162162
MAO -> VCP,2024,3,2024-03-01,93,A320,3,701710,7545.268817204301,1437.4913978494626,12210.322580645161,64074.10752688172,87817,5958892,5.250005529883478,2226.6032878270453
MAO -> VCP,2024,4,2024-04-01,123,A320,4,885551,7199.6016260162605,1436.3422764227644,12205.365853658537,59766.65853658537,84633,7351299,5.0117528531046505,2125.2107134734133
MAO -> VCP,2024,5,2024-05-01,125,A320,3,897525,7180.2,1434.7368000000001,11895.84,61931.136,87500,7741392,5.005647175559116,2175.9105360953654
MAO -> VCP,2024,6,2024-06-01,98,A320,3,733929,7489.071428571428,1431.454081632653,12002.448979591836,66067.23469387754,86799,6474589,5.2324070094155735,2248.1592078725107
MAO -> VCP,2024,7,2024-07-01,114,A320,4,792496,6951.7192982456145,1429.4342105263158,11925.78947368421,59634.64035087719,85519,6798349,4.864096333926342,2101.4136965183066
MAO -> VCP,2024,8,2024-08-01,69,A320,3,509252,7380.463768115942,1433.9101449275363,11922.608695652174,70753.14492753622,85627,4881967,5.148588680725861,2231.8251218534156
MAO -> VCP,2024,9,2024-09-01,70,A320,4,531832,7597.6,1433.9228571428573,12057.42857142857,70864.58571428571,87266,4960521,5.299270895982078,2270.954744325515
MAO -> VCP,2024,10,2024-10-01,66,A320,3,506749,7678.015151515152,1446.301515151515,12160.0,70775.0,86920,4671150,5.309712986454527,2275.028285773396
MAO -> VCP,2024,11,2024-11-01,74,A320,3,591142,7988.405405405405,1442.8202702702702,12337.297297297297,73806.08108108108,87620,5461650,5.539147098773585,2338.3785285670892
MAO -> VCP,2024,12,2024-12-01,69,A320,3,543666,7879.217391304348,1428.9927536231885,12252.173913043478,73231.46376811594,88054,5052971,5.524799387463767,2319.3287086014643
MAO -> VCP,2025,1,2025-01-01,85,A320,3,671437,7899.2588235294115,1449.5788235294117,12458.823529411764,71396.28235294118,87556,6068684,5.450741094882044,2286.41182507432
MAO -> VCP,2025,2,2025-02-01,74,A320,4,573583,7751.121621621622,1441.0054054054053,12227.837837837838,71357.74324324324,86297,5280473,5.382010275766176,2285.4728168697397
MAO -> VCP,2025,3,2025-03-01,68,A320,2,522007,7676.573529411765,1434.9147058823528,12090.0,72979.61764705883,86197,4962614,5.352036219683262,2289.034285946979
MAO -> VCP,2025,4,2025-04-01,63,A320,2,482663,7661.31746031746,1437.7857142857142,11961.904761904761,73607.60317460318,86182,4637279,5.330682922714312,2307.94696109082
MAO -> VCP,2025,5,2025-05-01,77,A320,3,577294,7497.324675324675,1433.4636363636364,11844.155844155845,73022.09090909091,86435,5622701,5.231495616544582,2279.2462156812576
MAO -> VCP,2025,6,2025-06-01,68,A320,2,516633,7597.544117647059,1431.4617647058822,11758.235294117647,74512.16176470589,86534,5066827,5.308749355555061,2327.8557063743788
MAO -> VCP,2025,7,2025-07-01,78,A320,2,575760,7381.538461538462,1426.7615384615383,11663.846153846154,73202.11538461539,86549,5709765,5.174157083179525,2279.7767774595286
MAO -> VCP,2025,8,2025-08-01,78,A320,2,579528,7429.846153846154,1427.9217948717949,11635.384615384615,73787.20512820513,85652,5755402,5.204451592419772,2299.8106492475035
MAO -> VCP,2025,9,2025-09-01,87,A320,2,682915,7849.597701149425,1437.9816091954021,12115.862068965518,74152.20689655172,84851,6451242,5.460699464840093,2334.713312651097
MAO -> VCP,2025,10,2025-10-01,74,A320,2,574456,7762.918918918919,1435.554054054054,11995.945945945947,74113.17567567568,83912,5484375,5.408972605739328,2331.0775312292585
MAO -> VCP,2025,11,2025-11-01,30,A320,2,228228,7607.6,1449.59,12064.0,72394.03333333334,84554,2171821,5.2476537379338755,2270.013910461982
MCP -> CNF,2025,8,2025-08-01,2,ATR,1,5658,2829.0,1263.0,18180.0,18138.0,18238,36276,2.2396454489375257,560.9193618881119
MCP -> REC,2024,1,2024-01-01,1,ATR,1,2759,2759.0,1126.0,15840.0,20745.0,20745,20745,2.450266429840142,627.0454545454545
MCP -> VCP,2024,11,2024-11-01,1,E1,1,6535,6535.0,1453.6,13140.0,39682.0,39682,39682,4.4957347275729225,1790.4109589041095
MCP -> VCP,2025,7,2025-07-01,1,A320,1,6133,6133.0,1434.4,12480.0,55694.0,55694,55694,4.275655326268823,1769.1346153846155
MCZ -> CNF,2024,1,2024-01-01,36,E2,3,145904,4052.8888888888887,803.3444444444444,7155.0,60245.27777777778,71429,2168830,5.044827640112901,2043.1039398631833
MCZ -> CNF,2024,2,2024-02-01,22,E2,3,87990,3999.5454545454545,801.6363636363636,7325.454545454545,59026.181818181816,70102,1298576,4.98802134786872,1971.1893456549033
MCZ -> CNF,2024,3,2024-03-01,28,A320,2,114195,4078.3928571428573,793.2928571428572,7056.428571428572,62894.82142857143,69053,1761055,5.142076801128061,2085.794513018137
MCZ -> CNF,2024,4,2024-04-01,27,A320,2,113570,4206.2962962962965,789.7962962962963,7053.333333333333,64190.77777777778,67749,1733151,5.326563846405078,2148.156471911596
MCZ -> CNF,2024,5,2024-05-01,26,A320,2,107484,4134.0,791.2576923076923,7082.307692307692,63873.269230769234,68295,1660705,5.2257402148026655,2103.73820618204
MCZ -> CNF,2024,6,2024-06-01,35,A320,3,144706,4134.457142857143,790.0457142857142,7080.0,61805.68571428571,67327,2163199,5.232687302026839,2103.1713837820203
MCZ -> CNF,2024,7,2024-07-01,44,A320,3,181109,4116.113636363636,789.475,7115.454545454545,61357.13636363636,69022,2699714,5.214547973819836,2084.087757158306
MCZ -> CNF,2024,8,2024-08-01,29,E2,3,108117,3728.1724137931033,790.4275862068966,7127.586206896552,55145.137931034486,66594,1599209,4.716305391395369,1882.4224106065667
MCZ -> CNF,2024,9,2024-09-01,32,A320,2,128697,4021.78125,791.484375,7216.875,61230.90625,68185,1959389,5.080439647349454,2008.8197630042744
MCZ -> CNF,2024,10,2024-10-01,54,A320,2,227472,4212.444444444444,792.5925925925926,7202.222222222223,63317.62962962963,67971,3419152,5.313350814468118,2108.797897589683
MCZ -> CNF,2024,11,2024-11-01,59,A320,2,253282,4292.9152542372885,791.9288135593221,7194.9152542372885,64881.372881355936,68615,3828001,5.421621189885298,2149.5751690838542
MCZ -> CNF,2024,12,2024-12-01,53,A320,3,225839,4261.11320754717,803.2622641509435,7283.773584905661,62203.1320754717,67541,3296766,5.3047472285797905,2111.636461345496
MCZ -> CNF,2025,1,2025-01-01,67,A320,2,287047,4284.2835820895525,802.5731343283583,7207.164179104478,64841.59701492537,68677,4344387,5.336473318812846,2141.18331918386
MCZ -> CNF,2025,2,2025-02-01,44,A320,2,186370,4235.681818181818,790.2977272727272,7021.363636363636,65681.70454545454,67377,2889995,5.359730588194444,2173.7911203593944
MCZ -> CNF,2025,3,2025-03-01,61,A320,2,247210,4052.622950819672,789.8311475409836,7110.491803278688,61889.81967213115,69418,3775279,5.1314383493761095,2054.351728629541
MCZ -> CNF,2025,4,2025-04-01,45,A320,2,188007,4177.933333333333,792.9333333333333,7196.0,63288.11111111111,67786,2847965,5.268826632428302,2092.3332588070957
MCZ -> CNF,2025,5,2025-05-01,49,A320,3,204777,4179.122448979592,791.7204081632653,7263.673469387755,60686.69387755102,68085,2973648,5.278749275626174,2073.5798311359777
MCZ -> CNF,2025,6,2025-06-01,50,A320,3,210620,4212.4,793.85,7226.4,62710.5,67078,3135525,5.305577292924065,2099.6597405583802
MCZ -> CNF,2025,7,2025-07-01,61,A320,2,250225,4102.049180327869,788.7885245901639,7178.360655737705,61277.18032786885,66870,3737908,5.200800263926414,2059.005820926443
MCZ -> CNF,2025,8,2025-08-01,48,A320,3,200779,4182.895833333333,799.4854166666668,7427.5,60812.9375,67755,2919021,5.229799737802652,2030.5209413150387
MCZ -> CNF,2025,9,2025-09-01,55,A320,2,231828,4215.054545454545,795.8909090909091,7284.0,63525.87272727273,68107,3493923,5.296667177432021,2087.557738191723
MCZ -> CNF,2025,10,2025-10-01,54,A320,3,231710,4290.925925925926,795.5962962962963,7292.222222222223,65054.18518518518,68250,3512926,5.393403243262805,2144.176378667539
MCZ -> CNF,2025,11,2025-11-01,19,A320,1,84577,4451.421052631579,798.5842105263158,7203.1578947368425,66659.94736842105,67912,1266539,5.573112004669777,2225.855284687795
MCZ -> REC,2024,1,2024-01-01,134,ATR,2,53173,396.8134328358209,118.5865671641791,2077.6119402985073,21392.611940298506,56511,2866610,3.371494090586882,702.1392240776984
MCZ -> REC,2024,2,2024-02-01,127,ATR,1,52274,411.6062992125984,126.94488188976378,2277.165354330709,20296.32283464567,22355,2577633,3.245333578134886,652.3525511059545
MCZ -> REC,2024,3,2024-03-01,85,ATR,2,34772,409.08235294117645,125.31882352941177,2239.0588235294117,21191.917647058825,39241,1801313,3.276080027301328,663.6680170164831
MCZ -> REC,2024,4,2024-04-01,128,ATR,1,51248,400.375,125.46875,2250.0,20487.0390625,22531,2622341,3.192864502216686,642.8720092025909
MCZ -> REC,2024,5,2024-05-01,122,ATR,3,50056,410.2950819672131,123.19672131147541,2196.3934426229507,20715.303278688523,61074,2527267,3.329852831136358,684.4855586845945
MCZ -> REC,2024,6,2024-06-01,100,ATR,1,39526,395.26,125.02,2236.2,19956.62,22273,1995662,3.162077543726519,638.2419152459039
MCZ -> REC,2024,7,2024-07-01,140,ATR,3,56765,405.4642857142857,124.61642857142857,2235.8571428571427,20055.57857142857,63747,2807781,3.2528003617860106,661.8825255942223
MCZ -> REC,2024,8,2024-08-01,131,ATR,1,51741,394.96946564885496,124.33587786259542,2246.1068702290077,19981.09923664122,21763,2617524,3.1771599592653486,634.791625949459
MCZ -> REC,2024,9,2024-09-01,92,ATR,1,36926,401.3695652173913,123.92391304347827,2204.3478260869565,20775.66304347826,22323,1911361,3.2440007854516866,656.4202293547013
MCZ -> REC,2024,10,2024-10-01,86,ATR,3,35967,418.22093023255815,126.57674418604651,2208.139534883721,21029.802325581397,56675,1808563,3.31616850070536,691.675626811287
MCZ -> REC,2024,11,2024-11-01,75,ATR,2,29977,399.6933333333333,120.52,2157.6,20493.613333333335,48404,1537021,3.3150375101515643,671.344248960966
MCZ -> REC,2024,12,2024-12-01,81,ATR,1,32006,395.1358024691358,121.07407407407408,2178.5185185185187,20192.11111111111,22391,1635561,3.2616925438859643,654.3702160855099
MCZ -> REC,2025,1,2025-01-01,88,ATR,2,35198,399.97727272727275,118.8965909090909,2126.590909090909,21111.375,43983,1857801,3.3663747538623854,683.4206591468538
MCZ -> REC,2025,2,2025-02-01,82,ATR,2,34517,420.9390243902439,124.70975609756098,2208.2926829268295,21658.40243902439,45926,1775989,3.3748270696298235,692.1252308468582
MCZ -> REC,2025,3,2025-03-01,73,ATR,1,29766,407.75342465753425,126.05479452054794,2259.4520547945203,20858.561643835616,22431,1522675,3.2348824630758837,652.1600365709473
MCZ -> REC,2025,4,2025-04-01,59,ATR,2,24659,417.9491525423729,122.15084745762711,2162.0338983050847,21939.271186440677,53738,1294417,3.4233554618157687,709.9580520391866
MCZ -> REC,2025,5,2025-05-01,53,ATR,2,25054,472.7169811320755,124.50943396226415,2079.622641509434,25778.603773584906,49638,1366266,3.7927401573666435,867.3453904477797
