Route,Year,Month,MonthStart,Flights,PrimaryAircraft,DistinctAircraft,AvgTOW_kg,MedianTOW_kg,AvgPassengers,TotalPassengerProxy,AvgPayloadKg,TotalPayloadKg,ExactLoadJoinShare,FuelBurnKg,AvgFuelBurnKg,AvgDistanceNM,AvgFuelPerNM,FuelPerFlightKg,FuelPerPassengerProxy,FuelPerPassengerNMProxy,TowRegime,TowRegimeRank,MedianMonthlyFlights,AvgMonthlyFlights,MedianRouteTOW_kg,MedianRoutePassengers,MedianRoutePayloadKg,MedianTowRegimeRank,MedianFuelPerNM,MedianFuelPerPassengerProxy,MedianFuelPerPassengerNMProxy,FlightsPctVsMedian,TowPctVsMedian,PassengerPctVsMedian,PayloadPctVsMedian,RegimeShiftVsMedian,FuelPerNMPctVsMedian,FuelPerPassengerPctVsMedian,FuelPerPassengerNMPctVsMedian
VCP -> CGB,2024,1,2024-01-01,82,A320,4,66601.4756097561,69075.0,132.0609756097561,10829.0,12262.90243902439,1005558.0,1.0,323319,3942.9146341463415,704.2475609756098,5.593066764581995,3942.9146341463415,29.85677347862222,0.042395281337234546,A320,3,94.0,91.04347826086956,64042.7,131.17259615384617,12230.3125,3.0,5.566691106881704,29.882632228658245,0.04229575022776341,-0.1276595744680851,0.03995421195165268,0.006772599475487919,0.0026646857162799667,0.0,0.004738121299327176,-0.0008653437835782898,0.0023532177331092737
VCP -> CGB,2024,2,2024-02-01,68,A320,4,65381.55882352941,66809.5,133.4827205882353,9076.825,12439.692279411764,845899.075,0.9705882352941176,263167,3870.1029411764707,710.2029411764706,5.449934944060959,3870.1029411764707,28.993287851203476,0.04082394787492051,A320,3,94.0,91.04347826086956,64042.7,131.17259615384617,12230.3125,3.0,5.566691106881704,29.882632228658245,0.04229575022776341,-0.2765957446808511,0.020905721081862814,0.017611334243012935,0.017119740759834516,0.0,-0.020974068899998356,-0.029761246286793438,-0.03479787791721907
VCP -> CGB,2024,3,2024-03-01,80,A320,4,64415.8125,66802.5,128.5375,10283.0,12000.3,960024.0,1.0,307076,3838.45,706.04,5.439323176156469,3838.45,29.862491490810076,0.04229575022776341,A320,3,94.0,91.04347826086956,64042.7,131.17259615384617,12230.3125,3.0,5.566691106881704,29.882632228658245,0.04229575022776341,-0.14893617021276595,0.0058259957809399495,-0.020088770300433767,-0.018806755755423316,0.0,-0.022880366142065834,-0.0006739947704089539,0.0
VCP -> CGB,2024,4,2024-04-01,88,A320,4,63915.46590909091,66346.5,130.56960227272728,11490.125,12139.413352272728,1068268.375,0.9886363636363636,340791,3872.625,710.2977272727272,5.452875799526108,3872.625,29.65946845660948,0.041756389353082325,A320,3,94.0,91.04347826086956,64042.7,131.17259615384617,12230.3125,3.0,5.566691106881704,29.882632228658245,0.04229575022776341,-0.06382978723404255,-0.0019867071642682985,-0.004596950116102514,-0.00743228333104915,0.0,-0.02044577383050662,-0.007468009188117772,-0.012752129274847205
VCP -> CGB,2024,5,2024-05-01,104,A320,3,65162.70192307692,68232.0,131.17259615384617,13641.95,12230.571634615384,1271979.45,0.9711538461538461,422323,4060.798076923077,708.6644230769232,5.727232426108363,4060.798076923077,30.95767100744395,0.04368452824685344,A320,3,94.0,91.04347826086956,64042.7,131.17259615384617,12230.3125,3.0,5.566691106881704,29.882632228658245,0.04229575022776341,0.10638297872340426,0.017488362031534036,0.0,2.1187898132940407e-05,0.0,0.0288396313257247,0.03597537092983103,0.03283493049801535
VCP -> CGB,2024,6,2024-06-01,101,A320,4,63410.960396039605,65823.0,130.95272277227724,13226.225,12177.470049504951,1229924.475,0.9603960396039604,392808,3889.1881188118814,700.0257425742575,5.5554218015779275,3889.1881188118814,29.699177202867787,0.042425835789485056,A320,3,94.0,91.04347826086956,64042.7,131.17259615384617,12230.3125,3.0,5.566691106881704,29.882632228658245,0.04229575022776341,0.07446808510638298,-0.009864349940904925,-0.001676214300973747,-0.004320613270924106,0.0,-0.002024417214356481,-0.006139185610781631,0.0030756177871566347
VCP -> CGB,2024,7,2024-07-01,95,A320,4,64020.484210526316,66638.0,134.7157894736842,12798.0,12372.82105263158,1175418.0,1.0,386181,4065.063157894737,707.6042105263157,5.739384060133893,4065.063157894737,30.175105485232066,0.04264404456099525,A320,3,94.0,91.04347826086956,64042.7,131.17259615384617,12230.3125,3.0,5.566691106881704,29.882632228658245,0.04229575022776341,0.010638297872340425,-0.0003468902696744683,0.027011688597535877,0.011652077788820174,0.0,0.03102255000977166,0.009787399394265255,0.008234735909784444
VCP -> CGB,2024,8,2024-08-01,95,A320,4,62568.85263157895,63830.0,130.54105263157894,12401.4,12147.793684210525,1154040.4,0.9789473684210527,367407,3867.442105263158,704.3263157894737,5.486785192285513,3867.442105263158,29.62625187478833,0.042063247120875356,A320,3,94.0,91.04347826086956,64042.7,131.17259615384617,12230.3125,3.0,5.566691106881704,29.882632228658245,0.04229575022776341,0.010638297872340425,-0.023013510804838766,-0.004814599548876265,-0.006747073371140387,0.0,-0.014354292893566324,-0.008579577324652114,-0.005497079627055255
VCP -> CGB,2024,9,2024-09-01,84,A320,4,62720.833333333336,66505.5,128.87172619047618,10825.225,11904.779464285713,1000001.475,0.9523809523809523,327018,3893.0714285714284,705.4928571428571,5.51280332906442,3893.0714285714284,30.20888711320088,0.04281955062669586,A320,3,94.0,91.04347826086956,64042.7,131.17259615384617,12230.3125,3.0,5.566691106881704,29.882632228658245,0.04229575022776341,-0.10638297872340426,-0.020640395652692052,-0.01754078238012007,-0.02661690252921065,0.0,-0.009680396627480607,0.010917876378699598,0.012384232366414413
VCP -> CGB,2024,10,2024-10-01,90,A320,4,64042.7,66941.0,130.3111111111111,11728.0,12147.855555555556,1093307.0,1.0,350776,3897.511111111111,705.5255555555556,5.524069275809005,3897.511111111111,29.909276944065486,0.04239290371347905,A320,3,94.0,91.04347826086956,64042.7,131.17259615384617,12230.3125,3.0,5.566691106881704,29.882632228658245,0.04229575022776341,-0.0425531914893617,0.0,-0.006567568745263481,-0.006742014518798613,0.0,-0.007656582744461748,0.0008916455285250016,0.002297003485987685
VCP -> CGB,2024,11,2024-11-01,87,A320,4,66415.93103448275,68057.0,146.28534482758621,12726.825,13399.035344827586,1165716.075,0.9770114942528736,346217,3979.5057471264367,703.9310344827586,5.6507468545845505,3979.5057471264367,27.203721273766238,0.038645435335515864,A320,3,94.0,91.04347826086956,64042.7,131.17259615384617,12230.3125,3.0,5.566691106881704,29.882632228658245,0.04229575022776341,-0.07446808510638298,0.037057010939307,0.11521269774987918,0.09555952432348605,0.0,0.015099768621782226,-0.08964775707820209,-0.08630453113115465
VCP -> CGB,2024,12,2024-12-01,95,A320,4,63398.6,66777.0,130.76315789473685,12422.5,12124.513684210528,1151828.8,0.9263157894736842,369941,3894.1157894736843,704.8821052631579,5.521900236922144,3894.1157894736843,29.779915475950897,0.042248079861288264,A320,3,94.0,91.04347826086956,64042.7,131.17259615384617,12230.3125,3.0,5.566691106881704,29.882632228658245,0.04229575022776341,0.010638297872340425,-0.010057352360222142,-0.0031213704013993235,-0.008650540678291943,0.0,-0.008046228737964014,-0.0034373395195367,-0.0011270722523762475
VCP -> CGB,2025,1,2025-01-01,98,A320,4,68000.33673469388,69600.0,134.33673469387756,13165.0,12478.34693877551,1222878.0,1.0,393467,4014.969387755102,706.7071428571429,5.681199521145465,4014.969387755102,29.887352829472086,0.04229100148703839,A320,3,94.0,91.04347826086956,64042.7,131.17259615384617,12230.3125,3.0,5.566691106881704,29.882632228658245,0.04229575022776341,0.0425531914893617,0.061796843897803794,0.02412194797395272,0.02028030263131137,0.0,0.0205702835068758,0.00015797138544284962,-0.00011227465405980012
VCP -> CGB,2025,2,2025-02-01,83,A320,5,62209.843373493975,66287.0,130.34939759036143,10819.0,12076.734939759037,1002369.0,1.0,316495,3813.1927710843374,706.1578313253012,5.398397349946326,3813.1927710843374,29.25362787688326,0.04142647235389389,A320,3,94.0,91.04347826086956,64042.7,131.17259615384617,12230.3125,3.0,5.566691106881704,29.882632228658245,0.04229575022776341,-0.11702127659574468,-0.028619290356371948,-0.0062756901031313485,-0.012557124786546792,0.0,-0.03023227869197343,-0.021049161498288373,-0.020552369190484678
VCP -> CGB,2025,3,2025-03-01,94,A320,3,63773.59574468085,66174.0,133.56382978723406,12555.0,12432.265957446809,1168633.0,1.0,364003,3872.372340425532,709.8265957446808,5.452665311188058,3872.372340425532,28.992672242134606,0.04084472519900205,A320,3,94.0,91.04347826086956,64042.7,131.17259615384617,12230.3125,3.0,5.566691106881704,29.882632228658245,0.04229575022776341,0.0,-0.00420195050051206,0.018229673754290254,0.01651253452819042,0.0,-0.02048358594079056,-0.029781847185139983,-0.03430663886909597
VCP -> CGB,2025,4,2025-04-01,80,A320,4,62837.2125,65135.5,131.6375,10531.0,12230.3125,978425.0,1.0,314694,3933.675,709.6487500000001,5.542126659643239,3933.675,29.882632228658245,0.04210904652288649,A320,3,94.0,91.04347826086956,64042.7,131.17259615384617,12230.3125,3.0,5.566691106881704,29.882632228658245,0.04229575022776341,-0.14893617021276595,-0.018823183594695345,0.0035442147200361344,0.0,0.0,-0.0044127555790005055,0.0,-0.004414242657276939
VCP -> CGB,2025,5,2025-05-01,108,A320,4,64934.97222222222,65825.0,132.9925925925926,14363.2,12430.151851851851,1342456.4,0.9722222222222222,430851,3989.3611111111113,717.3592592592593,5.566691106881704,3989.3611111111113,29.99686699342765,0.04181568245791129,A320,3,94.0,91.04347826086956,64042.7,131.17259615384617,12230.3125,3.0,5.566691106881704,29.882632228658245,0.04229575022776341,0.14893617021276595,0.013932457910460083,0.013874822120710539,0.01633967667235416,0.0,0.0,0.003822781202649507,-0.01135026018611672
VCP -> CGB,2025,6,2025-06-01,92,A320,5,63282.97826086957,66627.0,130.8586956521739,12039.0,12177.08695652174,1120292.0,1.0,372023,4043.728260869565,704.0173913043478,5.74342321205134,4043.728260869565,30.90148683445469,0.04389307312025752,A320,3,94.0,91.04347826086956,64042.7,131.17259615384617,12230.3125,3.0,5.566691106881704,29.882632228658245,0.04229575022776341,-0.02127659574468085,-0.011862737503734686,-0.0023930341464318185,-0.0043519365084301875,0.0,0.03174814297692119,0.03409520948490395,0.037765564717317714
VCP -> CGB,2025,7,2025-07-01,103,A320,4,62411.69902912621,65334.0,131.15533980582524,13509.0,12143.650485436894,1250796.0,1.0,411288,3993.0873786407765,707.2485436893204,5.646662786526395,3993.0873786407765,30.445480790584057,0.04304778152213223,A320,3,94.0,91.04347826086956,64042.7,131.17259615384617,12230.3125,3.0,5.566691106881704,29.882632228658245,0.04229575022776341,0.09574468085106383,-0.025467398639872855,-0.00013155452073767808,-0.007085838122542324,0.0,0.014366106922266248,0.018835307332331474,0.017780303938790813
VCP -> CGB,2025,8,2025-08-01,104,A320,4,67033.47115384616,68755.0,133.78846153846155,13914.0,12490.221153846154,1298983.0,1.0,433821,4171.3557692307695,711.5355769230769,5.8604103385768695,4171.3557692307695,31.178740836567485,0.04381894854983221,A320,3,94.0,91.04347826086956,64042.7,131.17259615384617,12230.3125,3.0,5.566691106881704,29.882632228658245,0.04229575022776341,0.10638297872340426,0.04669964186154174,0.01994216369360678,0.021251186659879236,0.0,0.05276370218064756,0.043373307879693304,0.03601303473437276
VCP -> CGB,2025,9,2025-09-01,120,A320,5,65746.26666666666,67961.5,133.76666666666668,16052.0,12494.025,1499283.0,1.0,474954,3957.95,707.3591666666667,5.5953089444955095,3957.95,29.588462496885125,0.04182947488517991,A320,3,94.0,91.04347826086956,64042.7,131.17259615384617,12230.3125,3.0,5.566691106881704,29.882632228658245,0.04229575022776341,0.2765957446808511,0.026600481657810583,0.01977600953920318,0.021562204563456547,0.0,0.005140906341727376,-0.009844170671518146,-0.011024165313834223
VCP -> CGB,2025,10,2025-10-01,104,A320,5,64868.057692307695,68299.0,132.01923076923077,13730.0,12313.932692307691,1280649.0,1.0,416661,4006.355769230769,712.1903846153847,5.62236442506692,4006.355769230769,30.346758922068464,0.042610458632430286,A320,3,94.0,91.04347826086956,64042.7,131.17259615384617,12230.3125,3.0,5.566691106881704,29.882632228658245,0.04229575022776341,0.10638297872340426,0.012887615486350482,0.006454355865546976,0.006837126386401939,0.0,0.01000115097394045,0.015531653632744858,0.007440662548179488
VCP -> CGB,2025,11,2025-11-01,39,A320,3,64904.92307692308,69148.0,128.63333333333333,5016.7,11956.094871794872,466287.7,0.9743589743589743,156144,4003.6923076923076,718.0153846153846,5.57189410416583,4003.6923076923076,31.124843024298844,0.04334843471490701,A320,3,94.0,91.04347826086956,64042.7,131.17259615384617,12230.3125,3.0,5.566691106881704,29.882632228658245,0.04229575022776341,-0.5851063829787234,0.013463253062770323,-0.01935818070974721,-0.02242114649197457,0.0,0.0009346660671891787,0.04156965779103239,0.0248886585880347
VCP -> CGH,2024,1,2024-01-01,6,E1,3,36867.833333333336,35210.5,2.442307692307692,14.653846153846153,234.81623931623935,1408.897435897436,0.5,4043,673.8333333333334,88.56666666666666,7.940952564182203,673.8333333333334,275.9002624671916,3.115170445621283,E1,1,4.0,4.190476190476191,39938.75,0.18181818181818182,15.6,1.0,8.18176636070013,855.5,13.52925672113864,0.5,-0.07689065548287476,12.432692307692307,14.052323033092266,0.0,-0.02943298377165104,-0.6774982320664037,-0.7697456327549748
VCP -> CGH,2024,2,2024-02-01,3,E1,2,39607.666666666664,35583.0,4.5,13.5,401.8888888888889,1205.6666666666667,0.6666666666666666,2054,684.6666666666666,79.86666666666666,8.613333193751437,684.6666666666666,152.14814814814815,1.9050268966796515,E1,1,4.0,4.190476190476191,39938.75,0.18181818181818182,15.6,1.0,8.18176636070013,855.5,13.52925672113864,-0.25,-0.008289777054448017,23.75,24.762108262108264,0.0,0.05274739145867961,-0.8221529536549992,-0.8591920505356985
VCP -> CGH,2024,3,2024-03-01,4,E1,3,39938.75,37399.0,7.463461538461538,29.853846153846153,639.0910256410257,2556.3641025641027,0.25,2348,587.0,71.05,8.18176636070013,587.0,78.64983251739243,1.106964567450984,E1,1,4.0,4.190476190476191,39938.75,0.18181818181818182,15.6,1.0,8.18176636070013,855.5,13.52925672113864,0.0,0.0,40.04903846153846,39.96737343852729,0.0,0.0,-0.9080656545676302,-0.9181799421603539
VCP -> CGH,2024,5,2024-05-01,2,A320,1,48302.0,48302.0,0.0,0.0,0.0,0.0,1.0,1535,767.5,94.95,8.088905876988278,767.5,,,E1,1,4.0,4.190476190476191,39938.75,0.18181818181818182,15.6,1.0,8.18176636070013,855.5,13.52925672113864,-0.5,0.20940189665425182,-1.0,-1.0,0.0,-0.011349686561314428,,
VCP -> CGH,2024,6,2024-06-01,5,E1,2,40770.2,36061.0,0.0,0.0,0.0,0.0,1.0,3700,740.0,86.03999999999999,8.714664783499497,740.0,,,E1,1,4.0,4.190476190476191,39938.75,0.18181818181818182,15.6,1.0,8.18176636070013,855.5,13.52925672113864,0.25,0.020818127758129565,-1.0,-1.0,0.0,0.06513244198209606,,
VCP -> CGH,2024,7,2024-07-01,5,A320,2,43383.6,48688.0,0.03076923076923077,0.15384615384615385,25.046153846153846,125.23076923076923,0.8,3996,799.2,97.67999999999999,8.590034047598921,799.2,25974.0,265.90909090909093,E1,1,4.0,4.190476190476191,39938.75,0.18181818181818182,15.6,1.0,8.18176636070013,855.5,13.52925672113864,0.25,0.08625332540452564,-0.8307692307692308,0.6055226824457594,0.0,0.049899700003637644,29.361192285213324,18.654375431698636
VCP -> CGH,2024,8,2024-08-01,5,E1,2,37212.2,34270.0,0.03076923076923077,0.15384615384615385,25.046153846153846,125.23076923076923,0.8,3434,686.8,79.46000000000001,8.697897771031858,686.8,22321.0,280.9086332746035,E1,1,4.0,4.190476190476191,39938.75,0.18181818181818182,15.6,1.0,8.18176636070013,855.5,13.52925672113864,0.25,-0.0682682858126507,-0.8307692307692308,0.6055226824457594,0.0,0.0630831274785462,25.091174751607248,19.7630499638388
VCP -> CGH,2024,9,2024-09-01,3,A320,1,48365.666666666664,48486.0,0.6666666666666666,2.0,52.0,156.0,1.0,1711,570.3333333333334,63.23333333333333,9.088776433556752,570.3333333333334,855.5,13.52925672113864,E1,1,4.0,4.190476190476191,39938.75,0.18181818181818182,15.6,1.0,8.18176636070013,855.5,13.52925672113864,-0.25,0.2109960042982483,2.6666666666666665,2.3333333333333335,0.0,0.11085748881968893,0.0,0.0
VCP -> CGH,2024,10,2024-10-01,2,A320,2,42090.5,42090.5,0.5,1.0,39.0,78.0,1.0,1342,671.0,77.0,8.711009515062702,671.0,1342.0,17.428571428571427,E1,1,4.0,4.190476190476191,39938.75,0.18181818181818182,15.6,1.0,8.18176636070013,855.5,13.52925672113864,-0.5,0.053876248004757286,1.75,1.5,0.0,0.06468568412130547,0.5686732904734073,0.28821352035846465
VCP -> CGH,2024,11,2024-11-01,3,E2,2,43631.666666666664,40738.0,0.6666666666666666,2.0,52.0,156.0,1.0,1532,510.6666666666667,71.73333333333333,7.067635997229044,510.6666666666667,766.0,10.678438661710038,E1,1,4.0,4.190476190476191,39938.75,0.18181818181818182,15.6,1.0,8.18176636070013,855.5,13.52925672113864,-0.25,0.09246450293678857,2.6666666666666665,2.3333333333333335,0.0,-0.13617235134244873,-0.10461718293395675,-0.21071505391529552
VCP -> CGH,2025,1,2025-01-01,5,A320,2,45115.8,48550.0,0.2,1.0,15.6,78.0,1.0,2815,563.0,82.42,6.7558058362632805,563.0,2815.0,34.15433147294346,E1,1,4.0,4.190476190476191,39938.75,0.18181818181818182,15.6,1.0,8.18176636070013,855.5,13.52925672113864,0.25,0.12962473787987863,0.10000000000000003,0.0,0.0,-0.17428516796644727,2.2904734073641144,1.5244795170143675
VCP -> CGH,2025,2,2025-02-01,11,A320,3,41008.72727272727,39631.0,0.18181818181818182,2.0,14.181818181818182,156.0,1.0,6275,570.4545454545455,74.01818181818182,7.99656401796128,570.4545454545455,3137.5,42.388233849177105,E1,1,4.0,4.190476190476191,39938.75,0.18181818181818182,15.6,1.0,8.18176636070013,855.5,13.52925672113864,1.75,0.026790454701944154,0.0,-0.0909090909090909,0.0,-0.022635985259667424,2.6674459380479254,2.133079275740852
VCP -> CGH,2025,3,2025-03-01,3,E1,2,39247.333333333336,35061.0,0.0,0.0,0.0,0.0,1.0,1740,580.0,64.53333333333333,9.060733304094818,580.0,,,E1,1,4.0,4.190476190476191,39938.75,0.18181818181818182,15.6,1.0,8.18176636070013,855.5,13.52925672113864,-0.25,-0.01731192555266913,-1.0,-1.0,0.0,0.10742997350995878,,
VCP -> CGH,2025,4,2025-04-01,3,A320,3,41265.333333333336,40845.0,0.0,0.0,0.6666666666666666,2.0,1.0,1836,612.0,81.06666666666666,7.930222782131408,612.0,,,E1,1,4.0,4.190476190476191,39938.75,0.18181818181818182,15.6,1.0,8.18176636070013,855.5,13.52925672113864,-0.25,0.033215444482697525,-1.0,-0.9572649572649573,0.0,-0.03074440988402869,,
VCP -> CGH,2025,5,2025-05-01,4,E2,3,32313.25,36712.5,0.5,2.0,39.0,156.0,1.0,1588,397.0,74.725,5.544948950274957,397.0,794.0,10.62562730010037,ATR,0,4.0,4.190476190476191,39938.75,0.18181818181818182,15.6,1.0,8.18176636070013,855.5,13.52925672113864,0.0,-0.1909298613501925,1.75,1.5,-1.0,-0.3222797247169908,-0.07188778492109878,-0.2146185471151218
VCP -> CGH,2025,6,2025-06-01,5,E1,2,37490.2,35670.0,21.0,105.0,1826.0,9130.0,1.0,3643,728.6,83.02,8.723088455591407,728.6,34.695238095238096,0.41791421458971445,E1,1,4.0,4.190476190476191,39938.75,0.18181818181818182,15.6,1.0,8.18176636070013,855.5,13.52925672113864,0.25,-0.061307627304309796,114.49999999999999,116.05128205128206,0.0,0.06616200842539754,-0.9594444908296457,-0.9691103344992523
VCP -> CGH,2025,7,2025-07-01,4,E1,2,38553.25,36186.0,0.0,0.0,0.0,0.0,1.0,2224,556.0,58.6,9.649829687761068,556.0,,,E1,1,4.0,4.190476190476191,39938.75,0.18181818181818182,15.6,1.0,8.18176636070013,855.5,13.52925672113864,0.0,-0.034690620011893214,-1.0,-1.0,0.0,0.17943109865768792,,
VCP -> CGH,2025,8,2025-08-01,5,E1,2,36556.0,34802.0,0.0,0.0,0.0,0.0,1.0,2573,514.6,68.86,7.606980481535028,514.6,,,E1,1,4.0,4.190476190476191,39938.75,0.18181818181818182,15.6,1.0,8.18176636070013,855.5,13.52925672113864,0.25,-0.0846984444931301,-1.0,-1.0,0.0,-0.07025205240838937,,
VCP -> CGH,2025,9,2025-09-01,5,E1,3,37911.2,34460.0,0.2,1.0,15.6,78.0,1.0,3453,690.6,86.78,7.812536271770431,690.6,3453.0,39.790274256741185,E1,1,4.0,4.190476190476191,39938.75,0.18181818181818182,15.6,1.0,8.18176636070013,855.5,13.52925672113864,0.25,-0.050766486181966206,0.10000000000000003,0.0,0.0,-0.04512840780974149,3.0362361192285214,1.9410539748699795
VCP -> CGH,2025,10,2025-10-01,3,E1,2,39228.333333333336,34135.0,0.0,0.0,0.0,0.0,1.0,1693,564.3333333333334,66.23333333333333,8.547768155832918,564.3333333333334,,,E1,1,4.0,4.190476190476191,39938.75,0.18181818181818182,15.6,1.0,8.18176636070013,855.5,13.52925672113864,-0.25,-0.017787654011872284,-1.0,-1.0,0.0,0.0447338360688006,,
VCP -> CGH,2025,11,2025-11-01,2,E2,1,41110.0,41110.0,0.0,0.0,0.0,0.0,1.0,1006,503.0,78.05000000000001,6.436493991919032,503.0,,,E1,1,4.0,4.190476190476191,39938.75,0.18181818181818182,15.6,1.0,8.18176636070013,855.5,13.52925672113864,-0.5,0.02932615567587869,-1.0,-1.0,0.0,-0.21331241835066925,,
VCP -> CGR,2024,1,2024-01-01,36,E2,3,55536.25,55001.5,117.56134259259258,4232.208333333333,10635.150462962964,382865.4166666667,0.9166666666666666,97484,2707.8888888888887,490.96111111111105,5.504456907295674,2707.8888888888887,23.033837732468275,0.046915809034934766,E2,2,62.0,60.21739130434783,56886.89705882353,123.9142156862745,11119.811224489797,2.0,5.767760877074562,22.147756916869064,0.04630027614957864,-0.41935483870967744,-0.02374267412453352,-0.05126831541076852,-0.04358534077084303,0.0,-0.04565098577950011,0.04000770005400947,0.013294367475640324
VCP -> CGR,2024,2,2024-02-01,45,E2,3,52886.57777777778,53810.0,119.49722222222222,5377.375,10613.627777777778,477613.25,0.9333333333333333,119050,2645.5555555555557,479.5244444444444,5.5182995720815144,2645.5555555555557,22.13905483623515,0.046168772192384216,E2,2,62.0,60.21739130434783,56886.89705882353,123.9142156862745,11119.811224489797,2.0,5.767760877074562,22.147756916869064,0.04630027614957864,-0.27419354838709675,-0.070320574470941,-0.03564557496159446,-0.04552086690079973,0.0,-0.043250979073108854,-0.00039291024669343755,-0.0028402413145352857
VCP -> CGR,2024,3,2024-03-01,49,E2,4,57397.93877551021,54702.0,123.99744897959184,6075.875,11119.811224489797,544870.75,0.9795918367346939,129742,2647.795918367347,478.22653061224486,5.538507881262914,2647.795918367347,21.35363219289403,0.04465170965223583,E2,2,62.0,60.21739130434783,56886.89705882353,123.9142156862745,11119.811224489797,2.0,5.767760877074562,22.147756916869064,0.04630027614957864,-0.20967741935483872,0.008983469711104758,0.0006717009251631344,0.0,0.0,-0.039747312812996906,-0.03585576304434611,-0.03560597548094349
VCP -> CGR,2024,4,2024-04-01,47,E2,4,57026.31914893617,54761.0,124.75886524822695,5863.666666666667,11196.156028368796,526219.3333333334,0.9361702127659575,127860,2720.425531914894,487.4468085106383,5.578630431750886,2720.425531914894,21.805468705588083,0.04473404754092711,E2,2,62.0,60.21739130434783,56886.89705882353,123.9142156862745,11119.811224489797,2.0,5.767760877074562,22.147756916869064,0.04630027614957864,-0.24193548387096775,0.0024508647390008038,0.006816405666408215,0.00686565647003618,0.0,-0.03279096504770567,-0.015454757453124876,-0.0338276299603839
VCP -> CGR,2024,5,2024-05-01,61,E2,5,53017.39344262295,54227.0,114.55601092896175,6987.916666666667,10312.997267759563,629092.8333333334,0.8852459016393442,169575,2779.9180327868853,483.344262295082,5.729913955620737,2779.9180327868853,24.26688927315008,0.05020622187159662,E2,2,62.0,60.21739130434783,56886.89705882353,123.9142156862745,11119.811224489797,2.0,5.767760877074562,22.147756916869064,0.04630027614957864,-0.016129032258064516,-0.06802099984816086,-0.07552163975282555,-0.07255644366995553,0.0,-0.006561804877219778,0.09568157914298576,0.08436117550140185
VCP -> CGR,2024,6,2024-06-01,74,A320,5,61648.81081081081,65530.0,131.44763513513513,9727.125,12050.003378378378,891700.25,0.9324324324324325,215434,2911.2702702702704,474.03108108108114,6.140204017541646,2911.2702702702704,22.147756916869064,0.04672216190203945,A320,3,62.0,60.21739130434783,56886.89705882353,123.9142156862745,11119.811224489797,2.0,5.767760877074562,22.147756916869064,0.04630027614957864,0.1935483870967742,0.08370844602515858,0.06079544148456467,0.08365179364196096,1.0,0.06457326307466285,0.0,0.009111948946003104
VCP -> CGR,2024,7,2024-07-01,66,E2,4,52072.34848484849,54240.0,115.9659090909091,7653.75,10311.098484848484,680532.5,0.9545454545454546,184824,2800.3636363636365,473.81060606060606,5.910545642423814,2800.3636363636365,24.14816266536012,0.050965855040972376,E2,2,62.0,60.21739130434783,56886.89705882353,123.9142156862745,11119.811224489797,2.0,5.767760877074562,22.147756916869064,0.04630027614957864,0.06451612903225806,-0.0846336999009911,-0.06414362187054388,-0.07272720042766896,0.0,0.02475566660829956,0.09032091854717014,0.1007678415636446
VCP -> CGR,2024,8,2024-08-01,91,A320,3,58959.91208791209,60629.0,129.84065934065933,11815.5,11742.302197802197,1068549.5,0.978021978021978,258960,2845.714285714286,473.3659340659341,6.012308512711801,2845.714285714286,21.916973467055985,0.04630027614957864,E2,2,62.0,60.21739130434783,56886.89705882353,123.9142156862745,11119.811224489797,2.0,5.767760877074562,22.147756916869064,0.04630027614957864,0.46774193548387094,0.03644099320349587,0.04782698757815949,0.05598035440938538,0.0,0.042399059331543316,-0.010420172601646153,0.0
VCP -> CGR,2024,9,2024-09-01,71,A320,4,59215.81690140845,63342.0,127.47887323943662,9051.0,11525.408450704226,818304.0,0.971830985915493,199399,2808.43661971831,481.01126760563386,5.871248240127314,2808.43661971831,22.030604353110153,0.04580059935554849,E2,2,62.0,60.21739130434783,56886.89705882353,123.9142156862745,11119.811224489797,2.0,5.767760877074562,22.147756916869064,0.04630027614957864,0.14516129032258066,0.04093947750703844,0.028767139697571956,0.03647518991340065,0.0,0.017942380979088207,-0.005289590462756079,-0.01079209101077249
VCP -> CGR,2024,10,2024-10-01,56,E2,4,55542.94642857143,54630.0,124.21428571428571,6956.0,11093.55357142857,621239.0,1.0,153010,2732.3214285714284,479.0964285714286,5.691389718679902,2732.3214285714284,21.99683726279471,0.04591317311294713,E2,2,62.0,60.21739130434783,56886.89705882353,123.9142156862745,11119.811224489797,2.0,5.767760877074562,22.147756916869064,0.04630027614957864,-0.0967741935483871,-0.023624959344546434,0.0024215948618108653,-0.0023613398223341422,0.0,-0.01324104102481375,-0.00681421846197907,-0.008360706864488818
VCP -> CGR,2024,11,2024-11-01,61,A320,3,60015.08196721312,66018.0,128.80737704918033,7857.25,11582.844262295082,706553.5,0.9672131147540983,175439,2876.0491803278687,482.61475409836066,5.9522992720713574,2876.0491803278687,22.328295523242865,0.046265256778063986,A320,3,62.0,60.21739130434783,56886.89705882353,123.9142156862745,11119.811224489797,2.0,5.767760877074562,22.147756916869064,0.04630027614957864,-0.016129032258064516,0.05498955067200988,0.039488297091709916,0.04164036856898449,1.0,0.03199480681147689,0.008151552640362068,-0.0007563534049240278
