Route,Recommendation,Months,TotalFlights,AvgPriorityScore,MaxPriorityScore,AvgPassengers,AvgTOW_kg,E2FuelAdvantage,AvgFuelPerNM,EstimatedFuelSavedKg
JPA -> REC,Maintain current aircraft assignment,23,1101,4.7230925754312105,35.7,62.14117562918059,21045.89039618879,,3.8763208470667654,8347.513832478755
GIG -> VCP,Current seasonal upgauge appears effective,1,86,27.113237873491606,27.113237873491606,115.4186046511628,50785.56976744186,0.19687432873026478,6.11562049184344,8212.90597787501
VCP -> VCP,Strong review for larger aircraft,3,20,79.73847855411786,84.83005364569296,0.7619047619047619,29323.579365079368,0.1592554728494615,4.142414281755517,8211.643582252747
UDI -> REC,Maintain current aircraft assignment,23,145,8.80654418410966,35.0,140.6304347826087,64629.39378097747,,4.792213992835285,7929.739067166568
MAO -> REC,Maintain current aircraft assignment,23,554,2.5349934699766266,15.4,194.31817445947715,79978.26982174453,,5.772589868322043,7916.8694697957435
IGU -> CNF,Maintain current aircraft assignment,23,94,22.817885687381448,77.3100202292598,136.5546772068511,53326.51947738253,0.22786617652700975,4.606442063185969,7898.947498674771
CNF -> AJU,Current seasonal downgauge appears effective,3,23,13.372219828375336,13.372219828375336,129.66666666666666,55603.41798941799,0.22287033047292226,4.8601812980923365,7795.297310139139
VCP -> VCP,Maintain current aircraft assignment,11,59,58.02173353732269,123.97620796582439,0.43349787467434525,38133.08634992459,0.1592554728494615,4.955964396393823,7754.149740208005
BRA -> CNF,Maintain current aircraft assignment,23,621,5.733020734115077,24.23076923076923,52.37501959323193,21226.66947368393,,2.671513583776792,7704.301445533413
VCP -> BYO,Maintain current aircraft assignment,14,55,17.274472682144992,39.876421039715346,97.59268707482993,49736.029761904756,0.19411899485231796,5.554330089671647,7605.14343293315
PHB -> CNF,Maintain current aircraft assignment,15,93,6.636903180960588,46.666666666666664,153.0,64352.98952380953,,5.037817218971802,7471.036086336953
VCP -> BRC,Maintain current aircraft assignment,6,59,19.26478595242317,56.875,151.0,73996.40116959064,,5.721618622200605,7400.566107578744
REC -> UDI,Maintain current aircraft assignment,23,142,7.5473106070067555,41.57645567131284,144.7391304347826,69554.00332903811,,5.461686273199382,7169.01368452454
RAO -> REC,Maintain current aircraft assignment,23,199,6.314106156038415,15.630822480481093,146.6612182503487,64190.41015771668,,4.704404517113018,7032.744354740332
BRC -> VCP,Maintain current aircraft assignment,5,54,4.446501734876443,12.568800128445163,147.35714285714283,70727.5761167625,,4.681569277675062,7026.005338778084
PFB -> VCP,Maintain current aircraft assignment,23,494,2.2982280279683462,8.462386835222539,145.66607211759717,62323.11939488633,,5.593981061584127,6985.824477060056
IZA -> VCP,Maintain current aircraft assignment,23,651,4.489387426715391,18.75,56.25082192778301,21099.476742488892,,2.963440128319216,6822.398543174377
REC -> REC,Maintain current aircraft assignment,20,47,41.53080814625005,110.94150860466412,0.0,32894.161190476196,0.39069181007773535,4.556862922533149,6801.925466846729
CNF -> STM,Maintain current aircraft assignment,4,26,18.739656991454183,25.728316178839435,86.80902777777777,60495.725694444445,0.2392643606327251,4.45642335455092,6463.347765569701
VCP -> PLU,Maintain current aircraft assignment,16,39,27.73694839148891,82.67488364633074,0.0,26480.765625,0.2112480607721791,4.193948589747327,6430.832168914654
CFB -> CNF,High-priority E1 -> E2 candidate,1,36,115.31223460402877,115.31223460402877,111.69444444444444,43905.583333333336,0.10616706267824574,6.996467107096192,6409.70828310251
UDI -> VCP,Current seasonal downgauge appears effective,1,33,10.736833893944253,10.736833893944253,66.81818181818181,27097.484848484848,0.17894723156573755,3.5242076759025585,6317.338684207492
VCP -> AFL,Maintain current aircraft assignment,9,60,15.846670436565752,23.83649635843247,108.45679012345678,55639.58664021164,0.22838000922643842,4.613221862400962,6248.382948264622
UBA -> CNF,Maintain current aircraft assignment,23,633,6.338802337378897,29.4,49.64077255332051,20951.23513107336,,2.8328816873316764,6221.442215652821
CNF -> IOS,Current seasonal downgauge appears effective,4,31,12.08618680762728,12.08618680762728,72.20833333333333,29497.0,0.201436446793788,3.1990516492837324,6202.173425025525
CNF -> JPA,Current seasonal downgauge appears effective,3,21,11.082617849956193,11.082617849956193,125.01587301587301,55525.871212121216,0.1847102974992699,4.4515023894460795,6195.173987869715
JPR -> VCP,Maintain current aircraft assignment,9,62,15.764635782564486,22.46457058338114,119.24867724867724,53871.59678130512,0.20336554053798947,4.107590949842685,6147.073385715672
CNF -> UBA,Maintain current aircraft assignment,23,549,2.2365950941584725,11.200000000000001,58.03800547278808,21657.489370352316,,2.986471490657428,6144.035264782775
REC -> IGU,Maintain current aircraft assignment,5,22,21.201042515479898,58.91971759075284,141.1,65269.28928571429,,4.954371746692407,6037.671665849505
VCP -> VCP,Review larger aircraft,2,10,53.24763606327538,64.43994375558307,0.6,34245.100000000006,0.1592554728494615,4.439482127238744,5934.563947863844
CNF -> BRA,Maintain current aircraft assignment,23,613,4.8442250319369915,22.037037037037038,50.759186181901846,22206.534105172326,,2.7539729741755696,5916.65579920955
CNF -> IGU,Maintain current aircraft assignment,21,49,24.725346439952588,100.09947901180107,127.94331065759637,53569.63106575964,0.19070433744208698,5.178418431361138,5788.328881847957
CWB -> REC,Maintain current aircraft assignment,7,37,22.75261818772842,64.46416925241522,126.1185064935065,60099.831168831166,,4.26297954563199,5720.418143905793
CNF -> MCZ,Current seasonal downgauge appears effective,2,48,13.153177057906703,13.153177057906703,132.13286713286715,56742.08391608392,0.21921961763177839,4.712744564448457,5570.342182107401
VCP -> QNS,Maintain current aircraft assignment,4,288,19.517577614966896,26.14951514010334,114.50882463387157,67701.59986459554,0.18995748374001434,6.191445251488388,5544.613373845006
VDC -> CNF,Current seasonal downgauge appears effective,2,25,10.793972291700896,10.793972291700896,60.078125,25565.572916666664,0.17989953819501495,3.2525334240187127,5523.771297227886
VCP -> JPR,Maintain current aircraft assignment,9,44,15.633193192336714,26.52519307462218,117.19999999999999,57249.710582010586,0.1908758964718076,4.578146149646736,5499.63807327995
REC -> GRU,Maintain current aircraft assignment,23,3190,3.064261722427956,8.369565217391305,174.7874085352205,77832.67357183683,,6.0724593050051485,5396.633753866767
VCP -> RVD,Maintain current aircraft assignment,15,387,4.279738017215296,28.0,43.0,21040.226614874908,,2.7718114758242507,5270.587911414504
BPS -> VCP,Current seasonal downgauge appears effective,2,43,10.909631393284776,10.909631393284776,128.2909337944664,53326.309782608696,0.1818271898880796,4.993297228528367,5178.351465299333
VCP -> IZA,Maintain current aircraft assignment,23,655,4.298994781115263,18.761258863914634,59.953205108727865,21817.925524790142,,2.813389866689343,5156.260442254206
CNF -> JJD,Maintain current aircraft assignment,17,111,25.483706235980442,122.11705501173566,143.67347848230202,65864.44159027247,0.16410652652130164,4.94051607205881,5103.401327829372
VCP -> CGH,E1 -> E2 review candidate,4,21,1318.3316318760105,4635.976821085577,5.918269230769231,37370.35833333333,0.37723916913064326,8.293618765643975,4975.1727857576325
VCP -> RIA,Maintain current aircraft assignment,16,187,7.927546460984355,51.998320959620955,56.0,22476.412334520057,,2.8846787073187885,4919.520180738955
VCP -> VCP,High-priority E1 -> E2 candidate,1,6,115.71824470759302,115.71824470759302,0.0,47644.833333333336,0.1592554728494615,7.329417137776723,4876.728157248061
BVB -> VCP,Maintain current aircraft assignment,15,49,7.19432151076732,46.96408206878792,167.0,71617.21015873016,,5.079278879934027,4873.627315500663
CNF -> AJU,Maintain current aircraft assignment,20,359,23.48740297082072,46.54278810297656,145.65130365118324,64748.00972651485,0.22287033047292226,5.21924402808321,4841.931803280791
VCP -> MII,Maintain current aircraft assignment,23,632,7.562530539482238,35.24860089490073,40.097149090775716,20118.049183208295,,3.0332874206052365,4683.452849004148
CNF -> VCP,Current seasonal downgauge appears effective,1,25,12.11160270520615,12.11160270520615,99.8,50934.72,0.2018600450867692,5.973637812779304,4682.28918387818
AJU -> CNF,Current seasonal downgauge appears effective,3,48,11.645778674851163,11.645778674851162,127.20833333333333,53116.645833333336,0.19409631124751936,4.788803135938088,4648.065027130738
CAW -> VCP,Maintain current aircraft assignment,15,339,3.66881494367111,14.583333333333334,29.589632072682782,19574.651520880347,,2.7788541472457635,4630.625067730231
GVR -> CNF,Maintain current aircraft assignment,23,1269,4.194880929700639,15.655435506920915,53.99341824892864,20295.39624440306,,3.1392950600191405,4512.6061944502535
CNF -> MCZ,Maintain current aircraft assignment,21,848,16.714770662482245,34.012042373553484,149.21592951323757,63267.70704385827,0.21921961763177839,4.947921414302662,4489.345903860906
VCP -> EEA,Maintain current aircraft assignment,15,225,4.033327470566894,14.0,35.0,21250.616442102786,,2.852834999329938,4452.119480042945
STM -> CNF,Maintain current aircraft assignment,4,29,18.362137662090266,26.450814112663377,121.79861111111111,58637.384722222225,0.21983433576948305,4.516692525941416,4153.3850446026045
IGU -> REC,Maintain current aircraft assignment,5,25,8.570486029928736,28.44978712514661,150.6,64921.6,,4.472451004647244,4116.270101903946
CNF -> GNM,Maintain current aircraft assignment,23,491,2.789625239286681,11.382790191104085,51.82775279027153,21420.319744018383,,2.75903424811294,4096.520146461505
UBA -> VCP,Maintain current aircraft assignment,14,280,3.640266913390977,14.672735739595396,46.00873126873127,20749.43290582021,,2.95079180097899,3937.0210405496846
IPN -> CNF,Maintain current aircraft assignment,23,1959,1.7125180188470908,7.378383022913261,49.52487398116424,20002.00522052003,,3.266055950943065,3858.1190327208096
RIA -> VCP,Maintain current aircraft assignment,16,191,8.236946358586739,51.845194755902625,59.52705033936652,22005.662228305322,,2.657035656146446,3816.6234838465643
VCP -> PET,Maintain current aircraft assignment,16,131,12.333408694391439,65.0,97.0,46647.77822936867,,6.117791798262235,3784.329648047434
GNM -> CNF,Maintain current aircraft assignment,23,491,2.3896082199410595,13.27944187655179,50.922061191626405,20622.13501470627,,2.7365832638923893,3739.545638538851
REC -> FLN,Maintain current aircraft assignment,5,28,25.99886841127463,70.0,128.05666666666667,58661.04666666667,,4.503352197972139,3641.7626183536786
PET -> VCP,Maintain current aircraft assignment,16,127,14.020385216065657,67.6640226942191,109.0,44898.857854220885,,5.486049433991415,3508.8313021092
CNF -> GVR,Maintain current aircraft assignment,23,1276,3.780190926205673,13.767823082461048,53.77845976623131,20671.988584116123,,3.080472024535379,3473.8510732790337
CPV -> REC,Maintain current aircraft assignment,23,987,17.75048708348405,32.42918177484976,46.820727221268875,20309.979624160675,0.22513742638455853,3.4750648665957304,3460.5199552475865
PLU -> CNF,Maintain current aircraft assignment,17,37,28.251741762169416,50.603092054649046,0.0,23632.70588235294,0.2600515342441508,5.224509782286522,3419.742499758328
VCP -> TJL,Maintain current aircraft assignment,15,257,2.394370538365559,9.865134991432921,47.0,20954.279933458354,,2.8666246812951433,3391.6646518544394
VCP -> BVH,Maintain current aircraft assignment,9,43,16.043753866822044,21.78397405503927,118.0,56759.72777777778,0.22420302529954345,4.581071148837092,3378.0011993516273
REC -> ASU,Maintain current aircraft assignment,5,14,21.31552657007704,70.0,114.0,57728.88333333334,,4.4252563391306765,3363.1210517695313
BVH -> VCP,Maintain current aircraft assignment,9,57,12.377843249788212,16.658976180302428,117.82539682539681,53988.423941798945,0.1837594748292995,4.140548907847324,3304.799293111995
REC -> RAO,Maintain current aircraft assignment,23,204,5.017813456398377,15.88884693051539,149.21159420289857,70163.00855328247,,5.472456831046522,3244.540423075992
REC -> CPV,Maintain current aircraft assignment,23,998,5.098631432003154,23.902439024390247,48.08224043008712,20307.59013187243,,3.19464139996712,3224.229670503642
FLN -> REC,Maintain current aircraft assignment,5,25,19.864829007654397,64.27075158514576,126.36363636363635,55997.85454545454,,3.961848350670646,3128.1875400982835
RVD -> VCP,Maintain current aircraft assignment,15,385,4.249830081972855,29.4,46.0,20420.048156597026,,2.631919450499733,3126.7760626093063
CNF -> IPN,Maintain current aircraft assignment,23,1985,2.0959682125879993,8.99018784228043,53.215329876920485,20448.312252620457,,3.2146633464299557,3117.1655126165588
MII -> VCP,Maintain current aircraft assignment,23,608,6.181997099800521,33.736186523795496,43.0,19570.674934815175,,2.860363962186486,3064.4696501227154
