Route,Recommendation,Months,TotalFlights,AvgFlightsPctVsMedian,AvgTOWPctVsMedian,AvgPriorityScore
MVD -> VCP,Strong review for larger aircraft,3,25,7.333333333333333,0.02768434885901547,374.9372842547721
CNF -> CPV,Current peak upgauge appears justified,4,77,2.85,0.14881121331618655,159.98822754868047
VCP -> MVD,Strong review for larger aircraft,1,12,3.0,-0.020954953385031016,159.0
REC -> CWB,Strong review for larger aircraft,1,10,2.3333333333333335,-0.003035794384139178,123.66666666666667
JDO -> REC,Strong review for larger aircraft,1,52,1.736842105263158,-0.00011045056762762145,119.8421052631579
REC -> CWB,Current peak upgauge appears justified,2,19,2.1666666666666665,0.11934968234421,118.43021827969875
REC -> FLN,Strong review for larger aircraft,1,12,2.0,0.008902555133998472,108.0
VCP -> SDU,Strong review for larger aircraft,1,194,0.6166666666666667,0.0021878902162969947,105.43468353743022
REC -> REC,Strong review for larger aircraft,2,12,2.0,-0.1681282308890078,104.0
JPA -> REC,Strong review for larger aircraft,1,101,1.02,-0.03652814170236782,102.0
REC -> JDO,Strong review for larger aircraft,1,55,1.391304347826087,0.014081210047717624,101.66341156439836
CNF -> CGH,Strong review for larger aircraft,3,555,0.5811965811965812,-0.014710615909038735,97.73867234488644
CWB -> REC,High-priority upgauge review,1,11,1.75,0.035954268564701714,97.09456082210176
IGU -> CNF,Current peak upgauge appears justified,1,11,1.75,0.06729040501169688,96.35606684339574
REC -> FEN,Strong review for larger aircraft,1,198,0.5348837209302325,0.001240301115689811,95.89102068882141
FEN -> REC,Strong review for larger aircraft,1,198,0.5348837209302325,-0.006064033936426583,95.88528674163632
PDP -> VCP,Strong review for larger aircraft,1,11,1.75,0.0,94.5
CGH -> CNF,Review larger aircraft,2,445,0.4448051948051948,-0.037986979209273956,90.88325883629626
PLU -> VCP,High-priority upgauge review,1,8,1.6666666666666667,0.0,90.7150780098797
REC -> IGU,Current peak upgauge appears justified,1,8,1.6666666666666667,0.051881411738403695,89.50610184817235
CAU -> REC,Strong review for larger aircraft,1,8,1.6666666666666667,-0.009249397106109397,88.33333333333334
REC -> CAU,Strong review for larger aircraft,1,8,1.6666666666666667,-0.020379278988589364,88.33333333333334
VCP -> BRC,Strong review for larger aircraft,2,40,1.5,0.006199451850702195,87.63352053731481
CNF -> CGH,Current peak upgauge appears justified,2,355,0.517094017094017,0.08353681404729454,86.35470085470085
NAT -> REC,Strong review for larger aircraft,5,682,0.6433734939759036,-0.0126344013407776,85.60943718722595
VCP -> UDI,Strong review for larger aircraft,6,583,0.7046783625730995,-0.3752995821756,85.40058479532165
REC -> NAT,Strong review for larger aircraft,6,816,0.6385542168674698,-0.012942047798497265,85.05806477655618
AJU -> REC,Strong review for larger aircraft,2,234,0.7205882352941176,-0.04084028936504676,85.02941176470588
REC -> AJU,Strong review for larger aircraft,2,234,0.7205882352941176,-0.028971171024510245,85.02941176470588
PHB -> CNF,Strong review for larger aircraft,1,14,1.3333333333333333,-0.11487166134796753,84.66666666666666
LDB -> VCP,Strong review for larger aircraft,4,374,0.8333333333333334,-0.08602647743408207,84.16666666666667
VCP -> PPB,Strong review for larger aircraft,6,463,0.7945736434108527,-0.43033347652731174,83.8953488372093
VCP -> LDB,Strong review for larger aircraft,4,372,0.8235294117647058,-0.08293345777310074,83.38773237814559
REC -> FLN,Current peak upgauge appears justified,1,10,1.5,0.06991856822751415,83.31135543468851
CNF -> JJD,Strong review for larger aircraft,4,50,1.5,-0.0069628517626097956,82.92734732234895
REC -> MCZ,Strong review for larger aircraft,5,670,0.6144578313253012,-0.026346240590065195,81.72289156626506
PPB -> VCP,Strong review for larger aircraft,4,321,0.7445652173913043,-0.430212719635656,81.47826086956522
LDB -> VCP,Current peak upgauge appears justified,1,73,0.43137254901960786,0.6952460354173513,81.22967826218807
MCZ -> REC,Strong review for larger aircraft,5,660,0.6097560975609756,-0.016034757286845818,80.72080056189147
VCP -> VCP,Current peak upgauge appears justified,5,48,1.4,0.20597828221142267,80.30886063754963
CWB -> VCP,Review larger aircraft,1,223,0.3765432098765432,-0.01193800457302906,79.82716049382717
CNF -> VIX,Strong review for larger aircraft,1,121,0.6351351351351351,-0.008263487717035983,79.69113369464002
VCP -> BPS,Strong review for larger aircraft,3,211,0.9009009009009009,0.009676589209290432,79.23123905594106
VCP -> PET,Strong review for larger aircraft,3,50,1.3809523809523812,-0.0026973113826759235,79.03723515813705
UDI -> VCP,Strong review for larger aircraft,5,525,0.5909090909090909,-0.36214328379956556,78.54545454545455
CNF -> IGU,Current peak upgauge appears justified,1,5,1.5,0.08739489572915514,78.0
MAO -> VCP,Strong review for larger aircraft,2,248,0.6103896103896104,-0.14773017217491013,77.51948051948051
CNF -> GIG,Strong review for larger aircraft,3,347,0.6291079812206573,-0.025591026869801397,77.1492130516649
REC -> JPA,Strong review for larger aircraft,2,171,0.78125,-0.02284240154324191,77.09356189855203
BPS -> VCP,Strong review for larger aircraft,3,221,0.8416666666666668,0.004833360614499702,76.64840511322784
FLN -> VCP,Current peak upgauge appears justified,2,310,0.47619047619047616,0.13986902795162476,76.19336298514878
VCP -> LDB,Current peak upgauge appears justified,1,71,0.39215686274509803,0.7036107230802952,75.5787746382506
FLN -> REC,Strong review for larger aircraft,2,19,1.375,0.02396255527597946,74.83871011727268
NSR -> REC,Strong review for larger aircraft,4,47,1.35,-0.02962350018980396,74.29858569475772
GRU -> CNF,Strong review for larger aircraft,1,81,0.7608695652173914,0.04346494268239739,74.02586124603896
GIG -> REC,Strong review for larger aircraft,1,147,0.5,-0.023684577889901342,74.0
VCP -> GIG,High-priority upgauge review,2,209,0.4928571428571429,-0.06930124538774499,73.480942337085
VCP -> NVT,High-priority upgauge review,4,370,0.5163934426229508,-0.06738888424268231,73.29796598883479
CFB -> CNF,Current peak upgauge appears justified,2,65,0.625,0.5767546440661309,73.2348335279371
IOS -> VCP,Strong review for larger aircraft,1,46,0.84,-0.09238053070111253,73.0
CGH -> CNF,Current peak upgauge appears justified,2,418,0.35714285714285715,0.04791814051387345,72.85714285714286
CWB -> REC,Strong review for larger aircraft,2,18,1.25,-0.05046980921894476,72.5
CNF -> CFB,Current peak upgauge appears justified,2,63,0.6578947368421053,0.5853819616136389,71.88853141099487
VCP -> JTC,Strong review for larger aircraft,4,275,0.8092105263157895,-0.03700378643529335,71.46480601099904
BVB -> VCP,Strong review for larger aircraft,1,7,1.3333333333333333,-0.002199592505968995,71.26149747090916
VCP -> FLN,Current peak upgauge appears justified,3,331,0.5761904761904761,0.08954506720122468,70.99788933897436
REC -> IGU,Strong review for larger aircraft,1,7,1.3333333333333333,-0.02994957351255648,70.66666666666666
VCP -> POA,Review larger aircraft,1,195,0.3541666666666667,0.0,69.34566975301608
GIG -> CNF,Strong review for larger aircraft,3,353,0.5482456140350878,-0.006665150989885144,69.30981930045931
JTC -> VCP,Strong review for larger aircraft,4,277,0.7756410256410257,-0.04573191520465636,69.20454378254057
VCP -> SDU,Review larger aircraft,6,1012,0.4055555555555555,-0.01092216893260812,69.04807776012427
MCZ -> VCP,Strong review for larger aircraft,5,374,0.7395348837209303,-0.02431347886295322,68.99986779263841
REC -> POA,Strong review for larger aircraft,7,312,0.937888198757764,-0.018362197096783505,68.46583850931677
IGU -> CNF,Strong review for larger aircraft,1,9,1.25,0.0,67.5
CNF -> GRU,Current peak upgauge appears justified,3,279,0.603448275862069,0.09302244587721194,67.0987042684725
CNF -> GYN,Strong review for larger aircraft,2,146,0.6590909090909092,-0.05119375570374302,67.01627032107396
POA -> VCP,Review larger aircraft,1,204,0.3246753246753247,-0.0099704790054441,66.73615447497919
POA -> REC,Strong review for larger aircraft,7,319,0.8988095238095238,-0.01813944406415694,66.51190476190477
BPS -> CNF,Strong review for larger aircraft,1,123,0.5,-0.1074809552968542,66.0
VCP -> MCZ,Strong review for larger aircraft,4,288,0.7142857142857143,-0.002641851481527957,65.80940820067497
VCP -> CWB,High-priority upgauge review,1,160,0.3793103448275862,-0.013783193387660625,65.15038683080078
MCZ -> REC,Review larger aircraft,1,122,0.4878048780487805,-0.002905311116348919,65.04679445537928
CNF -> BPS,Current peak upgauge appears justified,1,95,0.5833333333333334,0.02643075927291166,64.22015373996106
CNF -> SDU,Strong review for larger aircraft,2,219,0.5208333333333333,-0.002596827208706066,63.90964276335641
CNF -> PLU,Strong review for smaller aircraft,2,2,-0.5,1.020618256051327,63.535716647068114
VCP -> JPA,Strong review for larger aircraft,2,86,0.8695652173913044,-0.06477995156563014,63.47826086956522
VCP -> GYN,Review larger aircraft,1,134,0.44086021505376344,0.009952012918440415,63.043010752688176
RVD -> VCP,Strong review for larger aircraft,1,46,0.84,-0.019389476447990977,63.0
NAT -> REC,Review larger aircraft,1,122,0.46987951807228917,-0.020665266835110135,62.493975903614455
CNF -> BPS,Strong review for larger aircraft,1,94,0.5666666666666667,-0.10588935703614606,62.33333333333333
REC -> CPV,Strong review for larger aircraft,1,69,0.6829268292682927,-0.0415891257025607,62.146341463414636
PET -> VCP,Strong review for larger aircraft,5,68,1.0923076923076924,-0.005136347385331457,62.07082941999391
GRU -> CNF,Current peak upgauge appears justified,3,224,0.6231884057971014,0.08782917556732404,62.04359548152588
VCP -> CNF,Review larger aircraft,1,188,0.3146853146853147,0.0015403755123799174,61.99759216660505
SDU -> CNF,Efficient peak upgauge candidate,4,482,0.4695121951219512,0.1306646351726936,61.97560975609756
MVD -> VCP,Current peak upgauge appears justified,1,2,1.0,0.2940303388818793,61.96060009077365
BPS -> CNF,Review larger aircraft,1,120,0.4634146341463415,-0.04441953155731703,61.170731707317074
VCP -> CGH,Strong review for larger aircraft,2,17,1.125,-0.0250501003904653,60.75
VCP -> MII,Strong review for larger aircraft,5,225,0.8,0.003088381264996295,60.4715241276039
CNF -> CNF,High-priority upgauge review,3,11,0.8333333333333334,0.020101909401422254,60.37801911363328
JPA -> VCP,Strong review for larger aircraft,3,121,0.8333333333333334,-0.04150729655973206,60.23471133462686
CNF -> PLU,Current peak upgauge appears justified,3,10,0.6666666666666666,0.38193836881500925,60.21203983227264
VCP -> RVD,Strong review for larger aircraft,1,45,0.8,-0.023624439747661874,60.0
CNF -> IGU,High-priority upgauge review,5,19,0.9,-0.11020254455080544,59.91278306280047
REC -> JDO,Current peak upgauge appears justified,1,39,0.6956521739130435,0.20081006895628303,59.838293335887435
MII -> VCP,Strong review for larger aircraft,4,179,0.79,-0.0038234412197992364,59.49840176235586
CNF -> CGH,High-priority upgauge review,1,157,0.3418803418803419,-0.002599181795578875,59.29197491269742
RIA -> VCP,Strong review for larger aircraft,3,62,0.9682539682539684,0.008117658145251273,59.143303506872876
REC -> SSA,Current peak upgauge appears justified,1,133,0.4,0.1168068917459218,58.653895242638214
VCP -> PLU,Strong review for larger aircraft,4,17,1.125,-0.23549264780064566,58.5
IGU -> VCP,Strong review for larger aircraft,1,75,0.5957446808510638,0.0,58.299566223705085
CNF -> BSB,Strong review for larger aircraft,1,67,0.6341463414634146,-0.006140672994844245,57.70731707317073
REC -> GYN,Strong review for larger aircraft,1,86,0.5357142857142857,0.009522300279561207,57.38531390154127
VCP -> RIA,Strong review for larger aircraft,3,61,0.9365079365079366,0.011301741439711103,57.210942951869804
CNF -> JPA,Strong review for larger aircraft,3,104,0.8245614035087719,0.021408584771915137,57.062911735046214
CNF -> VCP,Review larger aircraft,2,349,0.30223880597014924,0.03040556875886874,56.90929593092399
VCP -> GRU,High-priority upgauge review,2,16,1.0,0.040253216816899556,56.8371128328689
SDU -> VCP,Efficient peak upgauge candidate,1,201,0.2721518987341772,0.17296186637008965,56.607594936708864
REC -> SSA,Review larger aircraft,2,251,0.32105263157894737,-0.03562916502339798,56.55263157894737
JPA -> CNF,Strong review for larger aircraft,2,78,0.7727272727272727,0.025801162679122885,56.483184857396836
VCP -> ARU,Strong review for larger aircraft,6,289,0.7202380952380952,-0.015579125879797187,56.426195495728706
SJP -> VCP,Current peak upgauge appears justified,1,141,0.34285714285714286,0.07648585184649152,56.321078186271706
VCP -> NAT,Strong review for larger aircraft,1,45,0.7307692307692307,0.002580050729042061,55.53846153846153
CNF -> CGH,Review larger aircraft,4,622,0.32905982905982906,0.0015022274679997833,55.51782152909108
BYO -> VCP,Strong review for larger aircraft,1,21,0.9090909090909091,-0.032209811731494266,55.45454545454545
VCP -> PMG,Strong review for larger aircraft,1,21,0.9090909090909091,-0.20384470307720867,55.45454545454545
CNF -> CPV,Strong review for larger aircraft,1,10,1.0,0.0383849369134656,55.30268464131572
UBA -> CNF,Strong review for larger aircraft,3,130,0.7333333333333334,-0.018557596071340034,55.13029030219352
CAU -> REC,Current peak upgauge appears justified,1,6,1.0,0.14778938906752404,55.025085588302744
VCP -> VCP,Strong review for larger aircraft,4,30,0.875,-0.20740838582943844,54.767407065409174
CNF -> PMW,Strong review for larger aircraft,2,45,0.875,-0.03713603312677857,54.64213842733874
CNF -> GIG,Current peak upgauge appears justified,1,103,0.4507042253521127,0.12071873040886141,54.53521126760563
CNF -> FOR,Strong review for larger aircraft,3,146,0.6781609195402298,0.028357892619368035,54.2531029049488
VCP -> CGR,Review larger aircraft,1,91,0.46774193548387094,0.03644099320349587,54.08305914745528
REC -> PNZ,High-priority upgauge review,3,150,0.5151515151515151,0.03361589995963261,54.04971498058389
ASU -> VCP,Strong review for larger aircraft,1,7,1.0,-0.0056279556582807195,53.66838647212813
CNF -> MCZ,Strong review for larger aircraft,1,69,0.5681818181818182,-0.0020783222703809057,53.40909090909091
REC -> CAU,Current peak upgauge appears justified,1,6,1.0,0.08830287563677615,53.2669061809739
REC -> JDO,Review smaller aircraft,2,31,-0.32608695652173914,0.99267972899973,53.04041623063847
FEN -> REC,Review larger aircraft,6,1003,0.2958656330749354,-0.013859400905921878,53.03428607257613
GIG -> VCP,High-priority upgauge review,3,283,0.4292929292929293,-0.046649336790151714,52.89341229223379
AJU -> CNF,Current peak upgauge appears justified,1,41,0.7083333333333334,0.04638579859653386,52.848880726929735
MAO -> VCP,Review larger aircraft,2,212,0.37662337662337664,-0.11968893265787513,52.831168831168824
GRU -> CNF,High-priority upgauge review,3,208,0.5072463768115942,0.02140199887825329,52.73899393891813
VCP -> CMG,High-priority upgauge review,3,42,0.8666666666666667,-0.023460068871805906,52.650620611344685
REC -> CNF,Review larger aircraft,2,348,0.27941176470588236,0.007519099269094525,52.254493987474234
JDO -> REC,Current peak upgauge appears justified,2,64,0.6842105263157895,0.14406225111805432,52.18384816911578
BSB -> CNF,Review larger aircraft,1,105,0.4189189189189189,-0.016928345278845285,52.009659702380134
VCP -> XAP,Current peak upgauge appears justified,5,278,0.5885714285714286,0.13596987118042056,51.709076091517375
REC -> FEN,Review larger aircraft,5,831,0.28837209302325584,-0.006252257498119483,51.618604651162784
VCP -> UDI,Review larger aircraft,2,158,0.38596491228070173,-0.3736945432172091,51.29824561403508
NAT -> CNF,Strong review for larger aircraft,1,56,0.6,0.0006580591689459198,51.155081421640375
CNF -> AJU,Strong review for larger aircraft,3,85,0.7708333333333334,-0.012628299415786595,51.113712183067484
VCP -> SJP,Current peak upgauge appears justified,1,137,0.3047619047619048,0.07123738189470799,51.07910226300241
CNF -> POA,Strong review for larger aircraft,1,50,0.6129032258064516,0.021445551692253234,50.95100115151277
CNF -> VIX,Review larger aircraft,3,312,0.40540540540540543,0.01256259514045416,50.84163181758652
CNF -> GYN,High-priority upgauge review,3,194,0.4696969696969697,-0.04984506513516849,50.818494367282675
VCP -> AJU,Strong review for larger aircraft,1,36,0.7142857142857143,-0.06627643114380902,50.714285714285715
ARU -> VCP,Strong review for larger aircraft,5,238,0.6413793103448275,-0.033187838190820815,50.668965517241375
VCP -> BVB,Strong review for larger aircraft,3,17,0.8888888888888888,-0.00811908815884332,50.46639403895558
AJU -> REC,Review larger aircraft,3,291,0.4264705882352941,-0.05158524409008858,50.3235294117647
PNZ -> REC,Current peak upgauge appears justified,4,208,0.4444444444444445,0.08205332686279758,50.294806786763694
REC -> GIG,Review larger aircraft,2,269,0.3316831683168317,-0.01635335484277312,50.09085008621367
REC -> MCZ,Review larger aircraft,2,228,0.37349397590361444,-0.01295936978646866,49.99842632041936
PMG -> VCP,Strong review for larger aircraft,1,20,0.8181818181818182,-0.19488337007697482,49.909090909090914
PMW -> CNF,High-priority upgauge review,1,25,0.5625,-0.04048567847599725,49.72371657191401
CNF -> CUR,Strong review for larger aircraft,2,33,0.8333333333333333,0.0053302771928209125,49.636992580383605
AJU -> VCP,Strong review for larger aircraft,2,74,0.6818181818181819,0.009764697554764171,49.63470398396968
VCP -> ASU,Strong review for larger aircraft,2,19,0.9,-0.008954731287928452,49.616258198952906
CPV -> REC,Strong review for larger aircraft,1,64,0.5238095238095238,0.02673234076242944,49.36568190736201
VCP -> IOS,Strong review for larger aircraft,2,71,0.6136363636363635,-0.08222839473298185,49.18181818181817
CNF -> BSB,High-priority upgauge review,1,62,0.5121951219512195,-0.02158808271567091,49.172677786275315
BRA -> CNF,Strong review for larger aircraft,3,128,0.6410256410256411,0.009452879992763253,48.92714665790762
GRU -> VCP,Strong review for larger aircraft,4,23,0.9166666666666666,-0.034930441839754064,48.58333333333333
CNF -> AAX,Strong review for larger aircraft,1,23,0.7692307692307693,0.0449041132602285,48.56635390299313
NVT -> CNF,Strong review for larger aircraft,2,17,0.888888888888889,-0.03061983128463371,48.44444444444444
FOR -> CNF,Strong review for larger aircraft,1,53,0.5588235294117647,0.016621831744193145,48.392021411233415
VIX -> CNF,Review larger aircraft,3,341,0.3531746031746032,-0.019973895276159347,48.35793294832584
PPB -> VCP,Review larger aircraft,3,193,0.39855072463768115,-0.40015154672779457,48.2608695652174
CNF -> PMW,Current peak upgauge appears justified,2,42,0.75,0.17307543320157415,47.761276585147144
JDO -> REC,Review smaller aircraft,2,26,-0.3157894736842105,0.9590307918510454,47.491671345435385
REC -> THE,Strong review for larger aircraft,2,101,0.578125,-0.04241549579855039,47.40625
VCP -> GIG,Current peak upgauge appears justified,1,97,0.38571428571428573,0.0963606351459237,47.30048617997853
GIG -> CNF,Review larger aircraft,2,208,0.368421052631579,-0.013120559990568971,47.02870137317836
NAT -> VCP,Strong review for larger aircraft,3,130,0.6049382716049383,-0.018325333631892933,46.94681175206063
VCP -> REC,Review larger aircraft,1,169,0.2518518518518518,0.007185181931286899,46.790776711978395
CNF -> REC,Review larger aircraft,2,336,0.2537313432835821,-0.02006076401543997,46.6865671641791
GIG -> CNF,Efficient peak upgauge candidate,1,104,0.3684210526315789,0.09575937994817421,46.421052631578945
PLU -> CNF,Strong review for smaller aircraft,1,1,-0.5,0.3662893423684057,46.19653251911273
CNF -> UDI,Review larger aircraft,1,124,0.3191489361702128,-0.008231469014090404,45.95744680851064
VCP -> ROO,Strong review for larger aircraft,3,48,0.7777777777777778,-0.12799623789726722,45.88888888888889
NSR -> REC,Current peak upgauge appears justified,1,9,0.8,0.06316400113480937,45.86008222164344
VCP -> JOI,Current peak upgauge appears justified,1,88,0.2571428571428571,0.4355339808479288,45.04412315844689
CAC -> VCP,Strong review for larger aircraft,1,60,0.5,-0.00364675935371673,45.0
IGU -> REC,Strong review for larger aircraft,1,9,0.8,0.019723248698692804,44.89957425029322
VCP -> PGZ,Strong review for larger aircraft,5,95,0.7272727272727273,0.010742830075281599,44.688644268625
CNF -> BRA,Strong review for larger aircraft,3,128,0.5802469135802469,0.0010215990922635408,44.67901234567901
CNF -> GRU,Review larger aircraft,2,163,0.4051724137931034,0.020627399872885248,44.557824004447376
NVT -> VCP,Review larger aircraft,2,248,0.30526315789473685,0.0004099254738461995,44.503720624699035
LDB -> REC,Maintain current assignment,3,5,0.6666666666666666,-0.20097149314669002,44.38168708366021
REC -> PNZ,Review larger aircraft,3,140,0.41414141414141414,-0.3053346799736636,44.37373737373738
REC -> PNZ,Current peak upgauge appears justified,3,144,0.45454545454545453,0.156251526209943,44.28228454411255
UDI -> VCP,Review larger aircraft,2,171,0.29545454545454547,-0.4296809451897313,44.27272727272727
GYN -> VCP,Review larger aircraft,2,258,0.29000000000000004,0.014047263271233882,44.24511673046683
VCP -> JOI,Strong review for smaller aircraft,3,83,-0.6047619047619047,0.806409463096081,44.003556955931536
FOR -> VCP,Review larger aircraft,2,134,0.33999999999999997,-0.043778415575768094,44.0
VCP -> JOI,Review larger aircraft,2,191,0.3642857142857143,-0.09945300042256736,43.714285714285715
CLV -> VCP,Maintain current assignment,3,10,0.6666666666666666,-0.04123504095515759,43.69327375496423
VCP -> NVT,Review larger aircraft,2,170,0.39344262295081966,-6.431482914636822e-05,43.67213114754098
NVT -> CNF,Current peak upgauge appears justified,1,8,0.7777777777777778,0.08175966385748479,43.57420363943508
PLU -> CNF,Strong review for larger aircraft,6,22,0.8333333333333334,-0.1863936728604806,43.538724602170426
CNF -> VDC,Strong review for larger aircraft,2,59,0.6388888888888888,-0.045922340308644144,43.44444444444444
VCP -> UBA,Strong review for smaller aircraft,2,3,-0.9302325581395349,0.7386603007090209,43.39507910970723
REC -> AJU,Review larger aircraft,4,372,0.36764705882352944,-0.04097066095522043,43.38235294117647
MGF -> VCP,Review larger aircraft,3,279,0.36764705882352944,-0.10647231584558232,43.38235294117647
IMP -> CNF,Strong review for larger aircraft,2,56,0.6470588235294117,-0.005175496806406955,43.35294117647059
UDI -> CNF,Review larger aircraft,2,249,0.296875,-0.025682583891572484,43.34375
VCP -> MAO,Review larger aircraft,5,464,0.28888888888888886,-0.05507943092303785,43.314051401736045
THE -> REC,Strong review for larger aircraft,1,54,0.5,-0.04483074342524197,43.0
JOI -> VCP,Current peak upgauge appears justified,1,84,0.2537313432835821,0.4649440865404719,42.90805542043965
REC -> JPA,Review larger aircraft,2,138,0.4375,-0.04113759951213471,42.875
SJP -> VCP,Review larger aircraft,1,134,0.2761904761904762,-0.05093412657395664,42.80952380952381
VCP -> CMG,Strong review for larger aircraft,1,13,0.7333333333333333,-0.013425571343814568,42.73316171941448
CUR -> CNF,Strong review for larger aircraft,4,55,0.71875,0.00883619154882665,42.64014125300889
VCP -> PLU,Current peak upgauge appears justified,2,7,0.75,0.13195968270782893,42.599229157724025
VIX -> CNF,High-priority upgauge review,1,109,0.2976190476190476,-0.022270324541992837,42.55718147099569
CNF -> SDU,Review larger aircraft,4,387,0.34375,-0.009477205599908176,42.52139924096008
VCP -> ROO,High-priority upgauge review,3,44,0.6296296296296297,-0.029358022386641397,42.50246408206646
JOI -> VCP,Review larger aircraft,3,274,0.36318407960199006,-0.10305262301892609,42.49253731343284
CNF -> MOC,Review larger aircraft,2,258,0.27722772277227725,0.002918344039376352,42.36748892047179
PGZ -> VCP,Strong review for larger aircraft,5,93,0.6909090909090909,0.019130755098235204,42.34435247057027
LDB -> VCP,Strong review for smaller aircraft,1,21,-0.5882352941176471,0.8172252597482292,42.13452207305409
VCP -> QNS,Review larger aircraft,2,167,0.3801652892561983,0.005082112606633559,42.1153383062033
VCP -> SJP,Review larger aircraft,2,267,0.27142857142857146,-0.022846431363710278,42.07142857142857
BSB -> VCP,Review larger aircraft,2,273,0.2638888888888889,0.02286546594892984,41.977567069409154
GYN -> CNF,Review larger aircraft,3,337,0.27651515151515155,-0.020685415399087588,41.95589571764344
IZA -> VCP,Strong review for larger aircraft,1,43,0.5357142857142857,-0.02848981049302423,41.785714285714285
CNF -> IOS,Strong review for larger aircraft,3,60,0.6666666666666666,0.01425788798902368,41.745813371820894
GRU -> VCP,High-priority upgauge review,2,10,0.6666666666666666,-0.08516475624120201,41.645991322417146
CGR -> VCP,Review larger aircraft,2,211,0.31875,0.012756600950696143,41.4375
CNF -> GIG,Review larger aircraft,3,285,0.3380281690140845,0.007811180288272982,41.292276706242156
VCP -> JOI,Review smaller aircraft,1,37,-0.4714285714285714,0.6911483787913838,41.21333555339167
VIX -> VCP,Review larger aircraft,2,202,0.27848101265822783,-0.030680203720328675,41.16299975220976
VCP -> MGF,Review larger aircraft,3,275,0.34803921568627455,-0.07142113663029076,41.068627450980394
CGH -> VCP,High-priority upgauge review,1,5,0.6666666666666666,0.0,41.021566378418285
MOC -> CNF,High-priority upgauge review,1,127,0.25742574257425743,0.013098478577495467,41.0102589566588
VCP -> PPB,Review larger aircraft,3,172,0.3333333333333333,-0.384345159708408,41.0
VCP -> IZA,Strong review for larger aircraft,2,85,0.5178571428571428,-0.023142099838527053,40.92464613295989
XAP -> VCP,Current peak upgauge appears justified,3,182,0.4108527131782946,0.12258233995555352,40.87583199664568
VCP -> BYO,Efficient peak upgauge candidate,1,7,0.75,0.05995892907663556,40.5
VCP -> GRU,Strong review for larger aircraft,1,7,0.75,-0.06435918573811639,40.5
CNF -> BPS,Review larger aircraft,3,246,0.3666666666666667,-0.006743806712185518,40.49707562957482
VCP -> LDB,Strong review for smaller aircraft,1,20,-0.6078431372549019,0.7926627457104606,40.35765810177154
MDZ -> VCP,Strong review for larger aircraft,2,22,0.6923076923076923,0.010482966909136091,40.247518290660864
AJU -> CNF,Strong review for larger aircraft,1,37,0.5416666666666666,-0.0250350350045447,40.08333333333333
VCP -> CGB,Review larger aircraft,1,120,0.2765957446808511,0.026600481657810583,40.03542348771165
CGB -> CNF,Review larger aircraft,2,113,0.4487179487179487,-0.10691385873996159,39.93589743589743
VDC -> CNF,Strong review for larger aircraft,1,41,0.5185185185185185,-0.02995338661796374,39.925925925925924
JOI -> VCP,Strong review for smaller aircraft,2,49,-0.6343283582089552,0.8757289804474844,39.80442737372704
REC -> REC,Current peak upgauge appears justified,5,16,0.6,0.30454143262569383,39.763429148161094
VCP -> JJG,Review smaller aircraft,1,13,-0.38095238095238093,0.7817211428391927,39.594711383654875
REC -> UDI,Strong review for larger aircraft,5,51,0.7,-0.0012887728735443082,39.56340075954428
GVR -> CNF,Review larger aircraft,4,292,0.37735849056603776,0.018241183531372804,39.51360249532532
VCP -> BYO,Strong review for larger aircraft,3,20,0.6666666666666666,0.006950525639816664,39.333333333333336
VCP -> AJU,Current peak upgauge appears justified,1,32,0.5238095238095238,0.09249958371366304,39.319370116665056
VCP -> PTO,Strong review for larger aircraft,1,21,0.6153846153846154,-0.004543639397171929,39.30574194807066
VCP -> BSB,Review larger aircraft,2,217,0.29166666666666663,0.018737140798928503,39.2802310484284
MOC -> CNF,Review larger aircraft,1,127,0.25742574257425743,-0.006506211506171405,39.251446419134695
VCP -> FOR,Review larger aircraft,1,72,0.38461538461538464,-0.04061852551134038,39.23076923076923
VCP -> PNZ,Current peak upgauge appears justified,3,79,0.5490196078431372,0.13735240525124212,38.92497489053537
JOI -> VCP,Review smaller aircraft,2,78,-0.417910447761194,0.718854044464869,38.68564552750274
UDI -> REC,Strong review for larger aircraft,7,71,0.6904761904761905,-0.013404800318072218,38.66666666666667
CNF -> SSA,Review larger aircraft,1,113,0.2696629213483146,-0.0032128818348872734,38.64801572919422
AAX -> CNF,Strong review for larger aircraft,3,35,0.6666666666666666,-0.0038478704896245733,38.63349599746959
PMW -> CNF,Current peak upgauge appears justified,1,25,0.5625,0.2186136808871149,38.62754768120145
REC -> GYN,Review larger aircraft,4,305,0.36160714285714285,0.003911874057509392,38.57959224196722
CNF -> PMW,High-priority upgauge review,1,19,0.5833333333333334,-0.04920917131336688,38.27302181380519
SSA -> CNF,Current peak upgauge appears justified,1,119,0.25263157894736843,0.029440023584707525,38.05501011921116
JPA -> REC,Review larger aircraft,3,207,0.38000000000000006,-0.03859518222478681,38.0
IOS -> VCP,Review larger aircraft,2,72,0.44,-0.049629457855059164,38.0
CNF -> THE,Strong review for larger aircraft,5,111,0.5857142857142857,0.009559397677912838,37.98615668801045
CNF -> POA,Review larger aircraft,2,91,0.467741935483871,-0.015201976491363775,37.88709677419355
CGB -> VCP,Review larger aircraft,1,122,0.25773195876288657,0.0,37.88659793814433
GIG -> REC,Review larger aircraft,2,246,0.25510204081632654,-0.007256035126467076,37.87397695961938
