Route,Year,Month,MonthStart,Flights,PrimaryAircraft,DistinctAircraft,AvgTOW_kg,MedianTOW_kg,MaxTOW_kg,MinTOW_kg,TotalTOW_kg,FuelBurnKg,AvgFuelBurnKg,AvgDistanceNM,AvgTripTimeSec,AvgFuelPerNM,AvgFuelPerHour,FuelPerFlightKg,TowRegime,TowRegimeRank,RegimeDistanceKg,MedianMonthlyFlights,AvgMonthlyFlights,StdMonthlyFlights,MedianRouteAvgTOW_kg,MedianTowRegimeRank,MedianRouteFuelPerNM,FlightsAboveMedian,FlightsPctVsMedian,AvgTOWAboveMedian_kg,AvgTOWPctVsMedian,RegimeRankShiftVsMedian,FuelPerNMPctVsRouteMedian
REC -> FOR,2025,3,2025-03-01,127,E2,2,53931.04724409449,53363.0,66766,43273,6849243,257390,2026.6929133858268,378.45905511811026,3734.6456692913384,5.353159928968411,1955.839806533451,2026.6929133858268,E2,2,0.0,107.0,100.52173913043478,21.200063390165507,49461.48818897638,2.0,5.3317100827819655,20.0,0.18691588785046728,4469.5590551181085,0.09036442733064089,0.0,0.004023070619633881
REC -> FOR,2025,4,2025-04-01,114,E2,3,52958.19298245614,53690.5,67260,18946,6037234,227095,1992.061403508772,379.77017543859654,3770.5263157894738,5.245205428630281,1927.6044075418788,1992.061403508772,E2,2,0.0,107.0,100.52173913043478,21.200063390165507,49461.48818897638,2.0,5.3317100827819655,7.0,0.06542056074766354,3496.7047934797592,0.07069550313811787,0.0,-0.01622456075228838
REC -> FOR,2025,5,2025-05-01,92,E2,5,49497.315217391304,52785.5,73382,16898,4553753,192957,2097.358695652174,379.30434782608694,3977.608695652174,5.530167164924973,1985.4821200821243,2097.358695652174,E2,2,0.0,107.0,100.52173913043478,21.200063390165507,49461.48818897638,2.0,5.3317100827819655,-15.0,-0.14018691588785046,35.827028414925735,0.000724341901684038,0.0,0.03722203177999074
REC -> FOR,2025,6,2025-06-01,101,E2,4,47797.0099009901,53732.0,77958,20978,4827498,186531,1846.8415841584158,378.9732673267327,4238.019801980198,4.8747194022184805,1699.237183290342,1846.8415841584158,Nearest: E1,1,3368.0099009901023,107.0,100.52173913043478,21.200063390165507,49461.48818897638,2.0,5.3317100827819655,-6.0,-0.056074766355140186,-1664.478287986276,-0.033652005811609265,-1.0,-0.08571183981651109
REC -> FOR,2025,7,2025-07-01,114,E2,4,47067.26315789474,53930.0,72644,21315,5365668,205113,1799.2368421052631,377.23333333333335,4282.105263157895,4.766768584771157,1638.1542145454075,1799.2368421052631,Nearest: E1,1,2638.2631578947403,107.0,100.52173913043478,21.200063390165507,49461.48818897638,2.0,5.3317100827819655,7.0,0.06542056074766354,-2394.225031081638,-0.04840584298503266,-1.0,-0.10595878043617013
REC -> FOR,2025,8,2025-08-01,106,E2,3,44718.377358490565,52328.5,64430,20033,4740148,184851,1743.877358490566,378.31698113207545,4321.132075471698,4.609272348327247,1579.3668720948442,1743.877358490566,E1,1,0.0,107.0,100.52173913043478,21.200063390165507,49461.48818897638,2.0,5.3317100827819655,-1.0,-0.009345794392523364,-4743.1108304858135,-0.0958950287214149,-1.0,-0.13549831540685853
REC -> FOR,2025,9,2025-09-01,109,E2,3,45623.01834862385,52607.0,67978,21148,4972909,195338,1792.091743119266,378.02385321100917,4355.229357798165,4.740184419251134,1605.6579287028164,1792.091743119266,E1,1,0.0,107.0,100.52173913043478,21.200063390165507,49461.48818897638,2.0,5.3317100827819655,2.0,0.018691588785046728,-3838.4698403525254,-0.07760522339495672,-1.0,-0.11094482902232117
REC -> FOR,2025,10,2025-10-01,107,E2,3,50919.831775700935,53909.0,68024,21532,5448422,207383,1938.1588785046729,379.22429906542055,4054.2056074766356,5.120927392034088,1816.319525979512,1938.1588785046729,E2,2,0.0,107.0,100.52173913043478,21.200063390165507,49461.48818897638,2.0,5.3317100827819655,0.0,0.0,1458.343586724557,0.029484425966980553,0.0,-0.039533786998016206
REC -> FOR,2025,11,2025-11-01,40,E2,2,56324.925,53887.5,68300,46878,2252997,82810,2070.25,379.175,3601.5,5.4574347087773285,2073.404794684874,2070.25,Nearest: E2,2,3579.925000000003,107.0,100.52173913043478,21.200063390165507,49461.48818897638,2.0,5.3317100827819655,-67.0,-0.6261682242990654,6863.436811023625,0.1387632491930014,0.0,0.023580544336304722
REC -> GIG,2024,1,2024-01-01,87,A320,2,71425.6091954023,71396.0,84856,66578,6214028,504448,5798.252873563219,1042.828735632184,9095.172413793103,5.5666925912429885,2296.4458417393153,5798.252873563219,Nearest: A320,3,4781.6091954022995,101.0,99.26086956521739,21.671551086210076,70560.22105263158,3.0,5.582163354017306,-14.0,-0.13861386138613863,865.3881427707238,0.01226453276167066,0.0,-0.002771463641095942
REC -> GIG,2024,2,2024-02-01,84,A320,2,71992.90476190476,71363.5,84894,63806,6047404,500631,5959.892857142857,1048.6285714285714,9244.285714285714,5.683196151349482,2322.479858963725,5959.892857142857,Nearest: A320,3,5348.904761904763,101.0,99.26086956521739,21.671551086210076,70560.22105263158,3.0,5.582163354017306,-17.0,-0.16831683168316833,1432.6837092731876,0.020304410727462637,0.0,0.018099219052675374
REC -> GIG,2024,3,2024-03-01,88,A320,2,70722.56818181818,70925.5,84067,60924,6223586,509006,5784.159090909091,1038.5738636363637,9098.863636363636,5.568929367088578,2290.474667585891,5784.159090909091,A320,3,0.0,101.0,99.26086956521739,21.671551086210076,70560.22105263158,3.0,5.582163354017306,-13.0,-0.12871287128712872,162.3471291866008,0.0023008307905598036,0.0,-0.002370763105526749
REC -> GIG,2024,4,2024-04-01,101,A320,2,68397.02970297029,69356.0,82294,57569,6908100,574208,5685.227722772277,1039.7841584158416,9216.237623762376,5.467584141469067,2223.1960328177506,5685.227722772277,A320,3,0.0,101.0,99.26086956521739,21.671551086210076,70560.22105263158,3.0,5.582163354017306,0.0,0.0,-2163.1913496612833,-0.03065737773196228,0.0,-0.020525951191625293
REC -> GIG,2024,5,2024-05-01,111,A320,2,69268.09009009009,70622.0,81301,57419,7688758,628906,5665.81981981982,1035.3747747747748,9076.216216216217,5.47156947821525,2248.500662517172,5665.81981981982,A320,3,0.0,101.0,99.26086956521739,21.671551086210076,70560.22105263158,3.0,5.582163354017306,10.0,0.09900990099009901,-1292.130962541487,-0.01831245627161051,0.0,-0.01981200993024767
REC -> GIG,2024,6,2024-06-01,123,A320,2,69238.12195121951,70568.0,82528,58842,8516289,700459,5694.788617886179,1036.9130081300814,9187.80487804878,5.491861484354519,2233.7760773712203,5694.788617886179,A320,3,0.0,101.0,99.26086956521739,21.671551086210076,70560.22105263158,3.0,5.582163354017306,22.0,0.21782178217821782,-1322.0991014120664,-0.018737173462451306,0.0,-0.016176859030432894
REC -> GIG,2024,7,2024-07-01,142,A320,2,68058.9014084507,69379.5,77848,55802,9664364,791160,5571.549295774648,1032.0661971830984,9208.732394366198,5.398294486053984,2178.0404634306433,5571.549295774648,A320,3,0.0,101.0,99.26086956521739,21.671551086210076,70560.22105263158,3.0,5.582163354017306,41.0,0.40594059405940597,-2501.3196441808686,-0.035449430385359894,0.0,-0.032938639789356475
REC -> GIG,2024,8,2024-08-01,112,A320,2,69721.82142857143,70906.0,81928,60160,7808844,630083,5625.741071428572,1034.507142857143,9012.32142857143,5.437268360717739,2248.527716235707,5625.741071428572,A320,3,0.0,101.0,99.26086956521739,21.671551086210076,70560.22105263158,3.0,5.582163354017306,11.0,0.10891089108910891,-838.3996240601409,-0.011882043615407189,0.0,-0.025956781288976535
REC -> GIG,2024,9,2024-09-01,106,A320,3,69428.28301886792,70539.5,79483,55307,7359398,595480,5617.735849056604,1029.3009433962263,9106.981132075472,5.458603096050596,2221.828228672942,5617.735849056604,A320,3,0.0,101.0,99.26086956521739,21.671551086210076,70560.22105263158,3.0,5.582163354017306,5.0,0.04950495049504951,-1131.938033763654,-0.01604215543655015,0.0,-0.022134833778697512
REC -> GIG,2024,10,2024-10-01,112,A320,2,70269.78571428571,71283.5,72891,56214,7870216,649298,5797.303571428572,1037.5821428571428,9240.535714285714,5.586191719497461,2260.097757022563,5797.303571428572,A320,3,0.0,101.0,99.26086956521739,21.671551086210076,70560.22105263158,3.0,5.582163354017306,11.0,0.10891089108910891,-290.4353383458656,-0.004116134190243352,0.0,0.0007216495155514048
REC -> GIG,2024,11,2024-11-01,111,A320,2,70519.67567567568,71213.0,82094,59240,7827684,652385,5877.342342342342,1039.245945945946,9364.324324324325,5.655127286836338,2260.0163643847595,5877.342342342342,A320,3,0.0,101.0,99.26086956521739,21.671551086210076,70560.22105263158,3.0,5.582163354017306,10.0,0.09900990099009901,-40.545376955895335,-0.0005746208890934757,0.0,0.013070906061271483
REC -> GIG,2024,12,2024-12-01,116,A320,3,69575.12931034483,70859.5,77277,52934,8070715,676727,5833.853448275862,1040.7594827586208,9411.206896551725,5.604026495811921,2233.8649203954087,5833.853448275862,A320,3,0.0,101.0,99.26086956521739,21.671551086210076,70560.22105263158,3.0,5.582163354017306,15.0,0.1485148514851485,-985.0917422867496,-0.013961007031879333,0.0,0.003916607309401058
REC -> GIG,2025,1,2025-01-01,127,A320,3,70753.74803149606,71477.0,81614,57226,8985726,741681,5840.007874015748,1045.6614173228347,9302.36220472441,5.584031053873717,2260.968371867225,5840.007874015748,A320,3,0.0,101.0,99.26086956521739,21.671551086210076,70560.22105263158,3.0,5.582163354017306,26.0,0.25742574257425743,193.52697886448004,0.0027427206998136577,0.0,0.0003345835186042635
REC -> GIG,2025,2,2025-02-01,103,A320,3,70571.08737864078,71112.0,74235,55403,7268822,584500,5674.757281553398,1043.1174757281553,9002.912621359223,5.439431379818272,2269.585847011294,5674.757281553398,A320,3,0.0,101.0,99.26086956521739,21.671551086210076,70560.22105263158,3.0,5.582163354017306,2.0,0.019801980198019802,10.866326009199838,0.00015400073649279723,0.0,-0.025569293685451567
REC -> GIG,2025,3,2025-03-01,115,A320,3,70759.30434782608,71237.0,76744,55589,8137320,661702,5753.930434782608,1039.544347826087,9114.782608695652,5.534357506203428,2273.48815784972,5753.930434782608,A320,3,0.0,101.0,99.26086956521739,21.671551086210076,70560.22105263158,3.0,5.582163354017306,14.0,0.13861386138613863,199.0832951945049,0.0028214664328504112,0.0,-0.008564035980687262
REC -> GIG,2025,4,2025-04-01,83,A320,2,70977.77108433735,71246.0,78639,66064,5891155,489754,5900.650602409639,1042.189156626506,9313.734939759037,5.662293418388546,2281.5479204593184,5900.650602409639,Nearest: A320,3,4333.77108433735,101.0,99.26086956521739,21.671551086210076,70560.22105263158,3.0,5.582163354017306,-18.0,-0.1782178217821782,417.550031705774,0.005917640640529163,0.0,0.014354661318460577
REC -> GIG,2025,5,2025-05-01,95,A320,1,70560.22105263158,71047.0,72666,63125,6703221,563476,5931.3263157894735,1044.2326315789473,9441.473684210527,5.678889322912084,2262.184948541023,5931.3263157894735,A320,3,0.0,101.0,99.26086956521739,21.671551086210076,70560.22105263158,3.0,5.582163354017306,-6.0,-0.0594059405940594,0.0,0.0,0.0,0.0173276851214265
REC -> GIG,2025,6,2025-06-01,83,A320,2,70612.96385542168,71210.0,73045,57535,5860876,483067,5820.084337349397,1035.990361445783,9268.192771084337,5.617419300492897,2261.513054165869,5820.084337349397,A320,3,0.0,101.0,99.26086956521739,21.671551086210076,70560.22105263158,3.0,5.582163354017306,-18.0,-0.1782178217821782,52.74280279010418,0.0007474863599245642,0.0,0.006315821347331032
REC -> GIG,2025,7,2025-07-01,94,A320,2,70997.86170212766,71596.0,73157,56089,6673799,546650,5815.425531914893,1040.35,9303.191489361701,5.5867439601404865,2250.9031031992035,5815.425531914893,Nearest: A320,3,4353.861702127659,101.0,99.26086956521739,21.671551086210076,70560.22105263158,3.0,5.582163354017306,-7.0,-0.06930693069306931,437.6406494960829,0.006202370726271426,0.0,0.0008205790179687718
REC -> GIG,2025,8,2025-08-01,78,A320,1,69566.44871794872,69702.0,72447,62995,5426183,443337,5683.807692307692,1026.175641025641,9280.76923076923,5.5368737797213665,2205.28270044514,5683.807692307692,A320,3,0.0,101.0,99.26086956521739,21.671551086210076,70560.22105263158,3.0,5.582163354017306,-23.0,-0.22772277227722773,-993.772334682857,-0.014084030915118482,0.0,-0.008113265668469859
REC -> GIG,2025,9,2025-09-01,95,A320,1,70992.1052631579,71234.0,73086,65122,6744250,550174,5791.305263157895,1035.9326315789474,9192.0,5.59033152784626,2268.778804748308,5791.305263157895,Nearest: A320,3,4348.105263157893,101.0,99.26086956521739,21.671551086210076,70560.22105263158,3.0,5.582163354017306,-6.0,-0.0594059405940594,431.8842105263175,0.006120788796908257,0.0,0.001463263131322719
REC -> GIG,2025,10,2025-10-01,82,A320,1,70797.43902439025,71451.5,72779,63994,5805390,475320,5796.585365853659,1038.340243902439,9264.146341463415,5.582163354017306,2253.184207549095,5796.585365853659,A320,3,0.0,101.0,99.26086956521739,21.671551086210076,70560.22105263158,3.0,5.582163354017306,-19.0,-0.18811881188118812,237.2179717586696,0.0033619221739927137,0.0,0.0
REC -> GIG,2025,11,2025-11-01,35,A320,1,69583.22857142857,70683.0,72521,57286,2435413,204666,5847.6,1041.962857142857,9486.857142857143,5.611338481188089,2219.5082885347506,5847.6,A320,3,0.0,101.0,99.26086956521739,21.671551086210076,70560.22105263158,3.0,5.582163354017306,-66.0,-0.6534653465346535,-976.9924812030076,-0.013846221945283578,0.0,0.005226491114737304
REC -> GRU,2024,1,2024-01-01,115,A321,2,81228.26086956522,83835.0,86405,69314,9341250,842379,7325.034782608695,1189.5217391304348,10207.826086956522,6.157894842508619,2585.7053264883984,7325.034782608695,A321,4,0.0,138.0,138.69565217391303,26.244366984535407,77800.93650793651,4.0,6.100091503340173,-23.0,-0.16666666666666666,3427.3243616287073,0.04405248208392819,0.0,0.009475815098313719
REC -> GRU,2024,2,2024-02-01,134,A321,2,79628.04477611941,82736.5,86109,63719,10670158,982266,7330.3432835820895,1188.6828358208954,10343.731343283582,6.165149423839829,2553.469541891899,7330.3432835820895,A321,4,0.0,138.0,138.69565217391303,26.244366984535407,77800.93650793651,4.0,6.100091503340173,-4.0,-0.028985507246376812,1827.1082681828993,0.023484399419748826,0.0,0.010665072886862819
REC -> GRU,2024,3,2024-03-01,118,A321,2,78346.28813559322,79762.0,86395,67686,9244862,831210,7044.152542372882,1172.2906779661016,10133.389830508475,6.006549738986249,2503.8081339868622,7044.152542372882,A321,4,0.0,138.0,138.69565217391303,26.244366984535407,77800.93650793651,4.0,6.100091503340173,-20.0,-0.14492753623188406,545.3516276567098,0.0070095766469479215,0.0,-0.015334485442178108
REC -> GRU,2024,4,2024-04-01,154,A321,2,76572.56493506493,77008.5,85637,62851,11792175,1073342,6969.7532467532465,1171.5311688311688,10232.727272727272,5.947504775794022,2452.3737136532336,6969.7532467532465,A321,4,0.0,138.0,138.69565217391303,26.244366984535407,77800.93650793651,4.0,6.100091503340173,16.0,0.11594202898550725,-1228.371572871576,-0.015788647643672892,0.0,-0.025013842409183567
REC -> GRU,2024,5,2024-05-01,156,A321,2,76444.28205128205,76951.5,86031,58243,11925308,1079750,6921.474358974359,1170.2256410256412,10171.153846153846,5.912994777707852,2451.674142847485,6921.474358974359,A321,4,0.0,138.0,138.69565217391303,26.244366984535407,77800.93650793651,4.0,6.100091503340173,18.0,0.13043478260869565,-1356.6544566544617,-0.01743750804999717,0.0,-0.030671134282145428
REC -> GRU,2024,6,2024-06-01,153,A321,2,77551.25490196078,77722.0,86385,67051,11865342,1084612,7088.967320261438,1171.9790849673202,10290.196078431372,6.046584125828396,2480.3513413425244,7088.967320261438,A321,4,0.0,138.0,138.69565217391303,26.244366984535407,77800.93650793651,4.0,6.100091503340173,15.0,0.10869565217391304,-249.6816059757257,-0.0032092365102861656,0.0,-0.008771569653091038
